Gene1	Gene2	EdgeWeight
ISCA1	LEF1	0.00057911244
SPPL2A	SNRPB	0.0005791115
C3orf14	JMJD1C	0.0005791111
H1F0	PMAIP1	0.0005791101
MIA3	DACH1	0.00057910953
EGR1	TRIP13	0.0005791078
SPP1	GATM	0.0005791058
YPEL5	TMEM64	0.0005791023
CER1	DEDD2	0.0005791012
RNF13	KLF8	0.00057910086
SORL1	NEDD4	0.00057909946
ENO1	SNX18	0.0005790953
RUNX1	ID1	0.00057909434
ZCCHC11	ACTC1	0.00057909
NXT2	GATM	0.00057908957
TRIM2	ANKRD50	0.00057908706
ANKRD28	VASH2	0.00057908695
EOMES	TGFB1I1	0.0005790856
SNRPB	TCEA1	0.0005790829
PTGR1	RUVBL2	0.0005790827
MCM3	COL5A2	0.0005790772
MME	RUVBL2	0.00057907664
POU2AF1	CNKSR3	0.0005790765
ERCC-00022	COL4A1	0.000579074
ZFP42	LUM	0.00057906605
FAM69A	TIPARP	0.0005790623
GABRB3	ETV1	0.0005790593
SOS2	SPP1	0.0005790584
LMO3	POLR2G	0.0005790529
ASS1	BCL11B	0.000579052
PARN	WDR3	0.00057905115
COL1A2	ERBB4	0.0005790487
ANKMY2	TIPIN	0.00057904155
HEG1	SLC46A3	0.00057904073
C11orf82	PATZ1	0.00057903555
FARSB	SAP18	0.0005790344
MCC	GRHL2	0.0005790309
APC	ITM2A	0.00057902886
SEMA3E	BTG2	0.00057902717
DLGAP5	POLR2F	0.0005790233
YBX1	NHLH2	0.0005790228
PRIM1	DNAAF2	0.00057901983
FOXH1	PA2G4	0.000579009
U2AF1	SSB	0.0005790064
RIN2	TLE3	0.00057900616
ZIC2	CRX	0.00057900616
CNKSR3	MME	0.0005790023
PA2G4	PROM1	0.0005790003
RNF14	POLR2K	0.0005789938
LZTS1	TEAD4	0.00057899184
EWSR1	PTGR1	0.0005789814
GAD1	MECOM	0.0005789767
KIF15	PPARA	0.00057897234
BAG3	TP53	0.000578969
MYOF	HMGA1	0.0005789654
CEP55	ARL4A	0.0005789651
ETV7	HNRNPAB	0.00057895866
BNIP3	LMO2	0.00057895755
MAGI3	AMIGO2	0.0005789573
PRICKLE1	JPH1	0.00057895534
TEX10	GPC3	0.0005789552
SNX18	TAF1L	0.000578951
BMP2	SRSF2	0.0005789504
MEIS2	MED16	0.00057894445
ERCC-00136	WDR3	0.0005789356
CEP290	TMEM47	0.0005789246
PRTG	COL1A2	0.00057891995
ERCC-00165	DACH1	0.00057891785
PAWR	RUVBL2	0.0005789162
MLLT3	SLITRK2	0.0005789149
SMARCD1	NPM1	0.0005789131
ATG4C	TLE3	0.000578912
DKK1	TIMP3	0.0005789102
HDAC9	BHLHE40	0.0005789054
NDUFC2-KCTD14	SRC	0.00057890214
KIAA1467	AMIGO2	0.00057890196
GLIPR2	KLF5	0.00057890156
MYCN	SSB	0.0005789011
GAD1	ERBB4	0.0005789011
KLHL12	SRC	0.00057889876
ZNF83	HOPX	0.0005788978
ILF3	ZNF280B	0.0005788967
ARID5B	MED16	0.0005788954
SIRT1	DACH1	0.00057889504
SOX7	OXTR	0.0005788925
MEIS2	ZNF160	0.00057889236
PELI2	WLS	0.0005788919
TTK	BTF3	0.00057889096
SF1	PPARA	0.00057888706
ERBB4	IRF1	0.000578886
SRC	PTPRZ1	0.0005788846
COBLL1	POLR2H	0.0005788812
TMEM131	NFKBIA	0.0005788798
ZNF165	PTGR1	0.00057887734
ELK3	IFI16	0.0005788721
GNG11	RUVBL2	0.00057887
ERCC-00042	COL4A1	0.0005788688
PLAU	PSMD9	0.00057886617
SATB1	GATM	0.0005788639
JMJD1C	ANKZF1	0.00057886244
ILF2	ST3GAL6	0.00057886174
DTL	HOXB2	0.0005788594
LPIN1	NOC3L	0.0005788584
AK4	SEMA6D	0.00057885627
RUNX1	PLOD2	0.00057885615
KLHL28	ARHGAP42	0.0005788513
ATRX	C3orf14	0.0005788489
TCF7L1	SRC	0.0005788413
MAP3K2	DPH2	0.00057883863
MALT1	HOPX	0.0005788376
ERCC-00053	WLS	0.0005788359
DEDD2	TGFBR3	0.0005788348
ANKRD26	TLE3	0.00057883473
PARP1	AMIGO2	0.00057883165
TADA1	ZNF585B	0.00057883054
PRSS35	COBLL1	0.00057882763
CCND1	GRHL2	0.0005788169
TMF1	PTMA	0.0005788161
GRHL2	CNKSR3	0.0005788157
HNRNPD	HOXB2	0.00057881477
RNF14	BCAR3	0.00057881384
PROM1	ZNF488	0.0005788126
ISCA1	TP53	0.0005788084
RAX2	MCM7	0.0005788069
BAG3	DNMT1	0.0005788065
GATA3	MYOF	0.0005788056
CXXC1	KLF5	0.0005788039
ERCC-00112	DPH2	0.00057880295
FLI1	ARHGAP42	0.0005788027
ECI2	KLF5	0.00057879835
GPSM2	NHLH2	0.00057879544
APBB2	TLE3	0.00057879486
ATRX	NOC3L	0.0005787943
SUPT16H	DNAAF2	0.00057879376
HLA-DRB1	RHOBTB3	0.00057879
SSB	SKIL	0.0005787838
ZNF202	RAI14	0.0005787837
FOXH1	SSB	0.0005787781
GRHL1	MME	0.0005787779
NFE2L3	PA2G4	0.00057877693
ERCC-00074	KLF8	0.000578773
ZNF160	ETV1	0.00057877245
MSANTD3-TMEFF1	CRHBP	0.00057877175
BUB1B	SLITRK2	0.00057877053
KLHL12	LIMD1	0.0005787699
TCF4	SLITRK2	0.0005787686
PHF21A	DPH2	0.0005787665
PGR	TGFB1I1	0.000578765
SPPL2A	VASH2	0.00057876355
STT3B	CNKSR3	0.0005787624
LHX1	MAFF	0.00057876075
FOXH1	COBLL1	0.00057875924
SH3RF1	BCL11B	0.00057875866
ZBTB38	APEX1	0.0005787578
GLRX	CPVL	0.0005787574
FAM188A	TIPARP	0.00057875516
MED16	MSANTD3-TMEFF1	0.00057875266
ZFP42	HMGA1	0.0005787521
EOMES	NRP2	0.0005787482
ISCA1	ETS1	0.00057874713
DDX54	TGFBR3	0.00057874667
SEMA6D	PATZ1	0.0005787464
GTF2H2	TGFBR3	0.00057874614
CBR1	DCLK1	0.00057874515
XRCC6	SYNE2	0.00057874195
SH3RF1	TMEM38B	0.0005787409
KLF6	DNAAF2	0.0005787264
ZNF8	HOXB2	0.00057872577
WNT5A	SOX7	0.0005787242
CDCA2	DNAAF2	0.0005787219
PLP1	TMEM47	0.0005787209
MAPK10	TIPARP	0.00057871157
ALG6	TRIP6	0.0005787109
AMN1	RAB31	0.0005787029
SMAD5	TCF4	0.00057870045
AFF4	PPM1H	0.00057870033
GPC6	ZNF587	0.00057869946
SLC6A15	MYOF	0.00057869527
LEF1	ST3GAL6	0.000578694
SEMA6A	TMEM64	0.0005786921
BTG2	ALCAM	0.00057869114
UTP18	WLS	0.00057868933
BMP4	CDC20	0.00057868415
DEDD2	KDR	0.0005786733
CEP85L	WDR3	0.0005786728
RBMX	HOXB2	0.0005786724
SMARCC1	DACH1	0.0005786631
IGDCC4	FOXH1	0.00057866063
MCC	SEMA6D	0.00057865685
CHEK2	RAB31	0.00057865283
RGS5	LIFR	0.0005786492
RBBP8	TMEM64	0.0005786472
ZNF219	TGFB1I1	0.00057864597
WWTR1	RFXANK	0.00057864306
CBR1	ASB9	0.0005786417
CLGN	TRIP6	0.0005786414
ALS2CR8	SOX13	0.00057863875
ERCC-00009	AIRE	0.0005786385
LEPREL1	LIFR	0.00057863543
EZH2	FZD5	0.000578635
SPIB	ODC1	0.0005786345
NUP54	ZNF107	0.00057863275
GCA	CCNB2	0.000578632
POLR1A	AMIGO2	0.0005786285
BARX2	SNRPB	0.00057862734
SMAD2	LMO3	0.0005786265
AGPAT5	ERBB4	0.0005786239
ERBB4	SNX18	0.0005786232
DDHD2	PMAIP1	0.0005786212
SNRPB	AMIGO2	0.0005786211
TRIP13	WLS	0.00057861186
ESCO2	GINS2	0.00057861145
RNF13	MECOM	0.00057860685
ZNF146	GATM	0.00057860406
NOC3L	NFIB	0.00057860307
ZNF585B	HLA-DQB1	0.00057860283
TMSB15B	COL4A1	0.0005785977
ZNF165	TAF1L	0.00057858496
TMEM131	TMEM38B	0.0005785849
GATA6	SEMA6D	0.00057857775
ZDHHC21	SPP1	0.0005785752
SNAPC4	ALYREF	0.0005785734
MCC	MECOM	0.00057857303
NCOA6	BCL11B	0.0005785674
ID1	GNG11	0.00057856727
ETS1	AR	0.0005785672
HIF1A	PRSS23	0.0005785644
RBFOX2	LMO3	0.0005785628
VIM	NEDD4	0.0005785616
GATA6	TMEM64	0.0005785598
PRSS23	CITED2	0.00057854917
UPF2	PAWR	0.0005785487
CCPG1	WLS	0.00057854695
KDM6A	PAWR	0.0005785452
NRP1	FOXJ1	0.000578536
PPM1H	TGFBR3	0.00057852984
PHLDA1	ELK3	0.0005785298
PDLIM3	BCAR3	0.00057852454
PLAGL1	ZNF280B	0.0005785244
MXI1	NFYB	0.0005785241
TRIP11	PATZ1	0.0005785213
GCM1	SKIL	0.00057851983
CDK6	E2F4	0.00057851506
NDUFC2-KCTD14	MATN3	0.000578513
DPYSL3	PRTG	0.0005785082
NRIP1	DPH2	0.0005785036
CBR1	WLS	0.0005785031
ERCC-00092	DPH2	0.0005784962
TCEA1	AIRE	0.0005784955
TFAP2A	SMARCD3	0.00057848747
ZCCHC11	DACH1	0.00057848013
TGFBR3	RFPL2	0.0005784801
ITPR2	PAWR	0.000578477
MANEA	DNAAF2	0.00057847676
PPM1H	COL4A1	0.0005784755
ZIC2	TLR4	0.0005784733
ZNF587	GPC3	0.00057847035
LIPG	SAMD3	0.0005784697
SLC35F1	MBOAT1	0.0005784649
SRSF2	PPM1H	0.00057846
MAFF	POLR2F	0.00057845796
EMB	SNAI2	0.0005784411
SIX6	IFI16	0.00057844043
PA2G4	NUCB2	0.0005784395
TMSB15B	HOPX	0.00057843555
ERCC-00136	DPH2	0.00057843555
ELMOD2	ALYREF	0.00057843525
BUB1B	ANKRD1	0.0005784352
TEAD4	CA14	0.00057843485
PRDM14	COBLL1	0.0005784347
MRPS35	COL4A1	0.00057843304
DNAAF2	RHAG	0.00057843205
TGFBR3	GATM	0.0005784317
UHRF1	AIRE	0.00057843165
KLF6	PPM1H	0.00057843106
PLK1	FEZ1	0.0005784299
NKX3-1	ERBB4	0.00057842984
TGFB1	SAP18	0.0005784281
STIM2	ALYREF	0.0005784237
SNAPC4	ETV3	0.00057842047
ITM2A	JUND	0.000578418
SIRT1	MBOAT1	0.0005784173
BTF3	FZD5	0.0005784163
HAS2	TMEM38B	0.0005784137
CEP55	SP110	0.0005784116
KIF23	LMO3	0.0005784052
SATB1	ITM2A	0.0005784036
ST8SIA4	TP53	0.0005784017
AIP	YBX1	0.0005784011
HLA-DQB1	RAI14	0.00057839975
TEAD4	LZTS1	0.000578397
UNC5C	TGFBR3	0.0005783929
DDHD2	EEF1A1	0.00057839084
UTP18	ELK3	0.0005783884
MEIS1	RND3	0.00057838747
STC1	IRF1	0.0005783863
ZCCHC11	AMIGO2	0.00057838607
WWP1	NEDD9	0.0005783853
SAP18	BCAR3	0.0005783798
ZNF160	ZNF488	0.00057837897
UPF2	AR	0.00057837873
ETS1	DECR1	0.00057837716
NRP1	BCAR3	0.00057836965
CPVL	KDR	0.0005783634
MECOM	RFPL2	0.00057835656
CENPK	RUVBL2	0.00057835446
DNMT3B	CLDN11	0.00057835446
POLR2K	XRCC6	0.0005783525
SHOX	COBLL1	0.00057835167
DAAM1	ACOX3	0.0005783512
FOXJ2	VIM	0.0005783494
MSX1	GPC3	0.00057834754
MIF	BCL11B	0.00057834666
FOXN3	TMEM38B	0.00057834334
ALG6	SNRPB	0.0005783428
BLM	DNAAF2	0.0005783419
ZHX3	STAT2	0.0005783399
DCAF6	GATA2	0.00057833636
SHOX2	DNMT1	0.0005783355
POU2F1	SMARCD3	0.00057832384
TDRD7	PAWR	0.0005783236
ANKRD13C	APOBEC3C	0.0005783167
MIA3	RFPL2	0.00057831436
GPSM2	SOX4	0.0005783139
ST3GAL6	GLIPR2	0.0005783081
LMX1B	MIF	0.0005783028
RND3	DACH1	0.00057830114
HDGF	NFE2L3	0.0005782962
NKX3-1	TRIP6	0.00057829317
CLDN11	CNBP	0.00057828927
MYOF	HLA-DRB1	0.00057828834
PDCD11	NHLH2	0.00057828386
MEPE	THY1	0.0005782823
WDR35	ERBB4	0.0005782815
DNAAF2	ALCAM	0.0005782788
ARID3B	NKX3-1	0.0005782765
ZNF24	SMAD6	0.00057827495
ITM2A	PTMA	0.0005782722
ZNF585B	ERBB4	0.0005782694
FOXN3	GLIPR2	0.00057826436
ITPR2	BCL11B	0.0005782593
IL6ST	NDUFC2-KCTD14	0.00057825836
WDR3	PTPRZ1	0.0005782522
MCM2	NFATC1	0.00057825015
MKI67IP	SEMA6A	0.0005782488
RBM14	DPH2	0.00057824847
HAND2	TBX20	0.0005782459
UNC5D	FOXF1	0.0005782439
APC	FOXJ1	0.0005782412
CCDC80	NFATC1	0.0005782408
SLC39A8	PTGR1	0.00057823875
PITX2	CNBP	0.00057823607
ID3	PHB2	0.000578234
MAP4K3	TGFB1I1	0.00057823356
ZNF518B	AIP	0.0005782328
ITPR2	SEMA6D	0.0005782319
GCA	KLHL6	0.0005782315
KIAA1467	MME	0.0005782299
APBB1	PAWR	0.00057822873
ZNF587	CCDC141	0.00057822646
TFB2M	SMAD6	0.0005782257
ITGA5	DACH1	0.00057822553
SMARCD3	PAWR	0.00057821686
MSANTD3-TMEFF1	POLR2K	0.00057821476
CHL1	ITM2A	0.0005782125
ZNF587	AIP	0.00057821
NRP2	IRF1	0.0005782099
ARNT2	TLE2	0.00057820516
PIP4K2A	MECOM	0.00057820475
GRPR	SNAI2	0.0005781982
TBX3	TSPAN12	0.00057819666
DTL	BCL11B	0.00057819585
MYBL2	CDC20	0.00057819526
EWSR1	HOXB2	0.0005781888
ZNF165	RFXANK	0.0005781875
TFAP2A	GRHL2	0.0005781865
CCNB2	POLR2H	0.0005781842
RND3	SEMA6D	0.00057818263
MRS2	ELK3	0.0005781807
SEMA6D	RND3	0.0005781789
SORL1	FEZ1	0.0005781754
ZNF202	MBOAT1	0.00057816046
SATB1	SULF2	0.00057815906
SFRP1	AIP	0.0005781562
PGM2	CDC20	0.0005781562
RPP40	LEF1	0.0005781553
COL4A6	MYOF	0.0005781545
SOS2	CD9	0.00057815365
AFF1	NFE2L3	0.0005781528
RAX2	PAWR	0.0005781512
GABRB3	GATA2	0.0005781496
RARG	IRF1	0.0005781494
MCC	WLS	0.0005781493
HLA-DQB1	NONO	0.0005781447
COL5A1	SNRPB	0.000578142
FOXD3	PA2G4	0.00057814
NFATC3	FZD5	0.00057813904
ERCC-00003	MAFF	0.00057813653
RTKN2	TIPIN	0.0005781364
MXI1	RHAG	0.00057813595
ZBTB2	NHLH2	0.00057813386
PPT2	HOXB2	0.00057813386
ZNF238	TIPARP	0.0005781263
TSPAN12	THY1	0.0005781255
TLR7	KLHL4	0.0005781243
MITF	TMEM47	0.0005781187
ZNF280B	SRSF3	0.0005781159
PPM1H	CDC20	0.0005781135
HAND1	FREM1	0.000578113
MCCC1	TLE3	0.00057811063
RAI1	ZNF165	0.0005781096
SRSF3	TIPIN	0.00057810557
FASTKD3	LMO2	0.0005781026
DNMT3B	EGF	0.0005781026
KIF21A	PAWR	0.00057810004
ID1	FZD5	0.0005780988
LIMCH1	TP53	0.00057809753
POU3F1	ELOVL2	0.000578096
KHSRP	AMIGO2	0.00057809596
ERCC-00131	POLR1B	0.00057809596
SLC6A15	HOPX	0.0005780959
RUVBL2	DEDD2	0.000578093
ZNF516	AR	0.0005780867
SNAI2	RFXANK	0.0005780866
BRWD1	JPH1	0.0005780793
ERCC-00042	DPH2	0.00057807757
NR0B1	KLHL4	0.0005780774
GLMN	GTF2H2	0.0005780773
STK38L	SNRPB	0.00057807413
TLE3	TLE2	0.0005780713
ERCC-00004	DACH1	0.0005780684
RTKN2	MAFG	0.0005780676
ISL1	PLK2	0.0005780626
PCDH7	ARID3A	0.00057805737
PRIC285	ACOX3	0.0005780563
NFIC	KLF8	0.00057805626
PRDM14	HLA-DQB1	0.00057805487
MEIS2	ACTC1	0.00057805335
TJP2	RFPL2	0.0005780517
ERCC-00074	ELAVL2	0.0005780513
CDCA8	SNAI2	0.0005780492
ESPL1	RUVBL2	0.0005780465
PHB2	YBX1	0.0005780458
SATB2	GTF2H2	0.0005780447
ZBTB10	ERBB4	0.00057804084
NXT2	MME	0.0005780379
BCAR3	PLSCR4	0.00057803694
CCPG1	NFYB	0.00057803415
TGFB1I1	AMIGO2	0.0005780311
SLC6A15	NFKBIA	0.00057803094
HEG1	NFATC1	0.00057802844
FBXO28	LMO3	0.00057802384
FXR1	RFPL2	0.0005780217
ITPR2	ACOX3	0.0005780207
RGPD2	CREB3L2	0.00057801855
ERCC-00046	DACH1	0.00057801773
NONO	DEDD2	0.000578017
KIAA1324L	HOPX	0.00057801226
PTMA	TMEM47	0.0005780116
KLF6	DCLK1	0.00057800894
HSD17B11	FZD5	0.00057800737
IL6ST	DPH2	0.00057800574
ERCC-00096	WDR3	0.00057800324
RPL17-C18ORF32	TMEM38B	0.00057800236
YAF2	DNAAF2	0.0005780017
MDM4	BCL11B	0.0005779991
E2F7	MIF	0.0005779984
MMP16	TGFB1I1	0.0005779983
ARL4A	DNAAF2	0.000577998
ERCC-00171	AR	0.0005779938
MBIP	BCAR3	0.0005779896
RHOBTB3	VHL	0.0005779856
WDR12	DPYSL3	0.00057798356
LIN28A	AK4	0.00057797966
GABRB2	UTP15	0.0005779793
ZFP42	RBMX	0.00057797914
SNRPB	SKIL	0.0005779769
SALL3	NFE2L3	0.00057797524
CBFA2T2	MME	0.0005779738
PDLIM3	SNRPB	0.00057797256
PLCB4	CITED2	0.00057797175
MCM7	PA2G4	0.0005779694
CDCA2	ALCAM	0.000577964
TTN	GNG11	0.0005779624
ELOVL2	PAWR	0.00057796075
KLF8	GATM	0.0005779601
SLITRK2	GATM	0.0005779558
TMF1	PLOD2	0.0005779521
FBN1	SLITRK2	0.000577947
TCF7L1	TGFB1I1	0.00057794363
CLGN	STK17B	0.0005779428
SIRT1	PLK1	0.0005779409
ZNF238	PATZ1	0.0005779391
SYNC	LMO2	0.00057793455
EGR1	TIPIN	0.0005779343
RBFOX2	ZNF202	0.00057793217
TRIM25	CD48	0.00057792425
CXXC1	MME	0.00057792006
XRCC5	TRIP13	0.0005779146
ETV7	ETV3	0.00057791226
SNRPD1	AMIGO2	0.000577909
GPR83	LZTS1	0.0005779058
HAS2	VASH2	0.0005779038
DEPDC1B	FZD5	0.00057790376
LGR4	TLE3	0.00057790213
PLCB4	PRSS23	0.0005779006
LECT1	KLF8	0.00057789957
ZKSCAN1	PAWR	0.00057789835
MCM2	GINS2	0.0005778951
HOXB7	SKIL	0.00057789363
TGFBR3	GPC3	0.0005778889
PTMA	GLDC	0.0005778878
ANKMY2	CNKSR3	0.00057788426
LGR5	PARP1	0.00057788217
SPP1	APEX1	0.0005778813
PRPS2	NHLH2	0.0005778777
GSC	DCLK1	0.00057787576
DPH2	NANOG	0.000577872
DAAM1	SNAI2	0.00057787047
SOX5	NOC3L	0.00057786814
BUB1B	ZNF280B	0.0005778676
ANKRD13C	SNAI2	0.00057786447
B3GNT5	DECR1	0.0005778643
ITGA6	ZNF107	0.0005778627
HAND2	ETV3	0.00057786243
CNTRL	TMEM38B	0.00057785935
CD48	TMEM38B	0.0005778518
ERCC-00043	DPH2	0.00057784154
DNAJB14	TRIP13	0.00057784107
TMEM38B	TP53	0.0005778408
ISCA1	ALCAM	0.00057784026
ZFPM2	SPP1	0.00057783816
CREB3L4	SRC	0.0005778377
TBX20	AR	0.00057783694
CPE	CBR1	0.00057783304
SATB2	TLE3	0.0005778328
NANOG	COL1A2	0.0005778315
ZDHHC21	RFPL2	0.00057783077
KLF6	APEX1	0.00057783077
TRAPPC8	NDUFC2-KCTD14	0.0005778292
BMPER	SLITRK2	0.00057782914
GPR83	POU5F1	0.0005778247
RBM14	WLS	0.00057782274
CNBP	HNRNPAB	0.0005778217
IFI16	HNRNPAB	0.0005778172
MMP16	RFXANK	0.0005778157
HLA-DRB1	ERBB4	0.000577811
UTP15	PFKFB2	0.0005778056
NFAT5	PPM1H	0.0005778047
TMF1	PPT2	0.00057780184
ZBTB10	CDC20	0.00057780155
LECT1	RPP40	0.0005778013
MKI67IP	DACH1	0.0005778012
FEZ1	RAB31	0.0005777995
MCCC1	CD9	0.0005777983
SFMBT1	HLA-DRB1	0.0005777944
ARNT2	TLR4	0.0005777932
GLRX	CNKSR3	0.00057779136
ZNF512	GLRX	0.0005777899
ERCC-00145	NDUFC2-KCTD14	0.0005777879
EXO1	SEMA6D	0.00057778764
KLF7	RFXANK	0.0005777862
PCDH10	COL1A2	0.00057778263
AFF1	TGFBR3	0.0005777807
SNRPD1	BCAR3	0.00057778024
MED14	ST8SIA4	0.00057777914
CD200	TGFBR3	0.000577768
KAT7	DACH1	0.00057776785
OXTR	HIF3A	0.00057776534
RUNX1	SLITRK2	0.00057776377
ST8SIA4	SNAI2	0.00057776266
FARSB	SEMA6A	0.0005777611
ERCC-00060	LIFR	0.0005777594
SOX13	MAFF	0.00057775667
ERCC-00113	POLR1B	0.0005777546
POLB	RAI14	0.00057775254
TWIST1	KLF5	0.0005777511
ERCC-00095	DPH2	0.000577746
OXTR	TGFB1I1	0.00057774596
C12orf23	AR	0.00057774375
AMIGO2	ECI2	0.0005777424
SRSF10	ST3GAL6	0.00057773996
ERCC-00165	KLF8	0.0005777378
RPE	MECOM	0.000577733
RAI1	RAB31	0.0005777317
CNBP	MCM7	0.0005777315
ERCC-00002	DPH2	0.00057773024
FST	ARID3B	0.0005777254
SLC6A15	ETV1	0.00057771686
EHMT2	PLOD2	0.0005777163
TLE1	ETV1	0.00057771616
COL5A2	ITM2A	0.0005777137
PLSCR4	AMIGO2	0.0005777128
UTP18	TMEM64	0.00057771243
ARID5B	UTP15	0.0005777107
SEMA6D	ZNF587	0.0005777099
LECT1	WLS	0.0005777091
AES	PPT2	0.00057770446
ID3	WLS	0.00057769945
CCDC141	SERHL2	0.0005776981
ARID3A	SMAD6	0.00057769526
FOXJ2	RAI14	0.0005776923
ERCC-00060	ACTC1	0.0005776923
TCF7L1	HLX	0.0005776921
SLC35A3	STK17B	0.0005776887
STAT2	HMGA1	0.0005776877
POU2F2	GPR83	0.0005776871
MRS2	NFKBIA	0.0005776871
FOXJ1	NANOG	0.0005776859
IGDCC4	ESRP1	0.0005776804
SOX17	POLR2I	0.00057767954
TFDP1	CNKSR3	0.0005776794
SNX16	ST8SIA4	0.00057767855
YBX1	PPARA	0.00057767663
SFRP2	PAWR	0.00057767535
ZBTB38	GLDC	0.00057767314
SMARCC1	POLR3G	0.00057767
AMN1	BCAR3	0.0005776683
HIF3A	SNAI2	0.0005776681
PRIC285	RND3	0.00057766587
XRCC6	ILF2	0.00057766296
ATP11B	POLR3G	0.0005776629
KIAA1324L	COL4A1	0.00057766197
ARFGAP3	NFE2L3	0.0005776596
MYCN	POLR2H	0.0005776581
MDM4	CDC20	0.0005776565
CYP1B1	ZNF488	0.0005776561
IRF1	MCM7	0.00057765585
TFAP4	PLOD2	0.0005776542
SP100	PSMD9	0.0005776529
NXT2	BCAR3	0.0005776456
ERCC-00108	MAFF	0.000577643
POLR1C	RAI14	0.0005776416
CYP26A1	SLC46A3	0.00057763094
TRIP6	HNRNPK	0.00057763077
MYOF	ASB9	0.00057762937
TCF7L1	RGPD2	0.00057762914
SPIB	NKX3-1	0.00057762867
KIAA1324L	DACH1	0.0005776282
ERCC-00130	SP100	0.00057762116
ADAMTS3	DACH1	0.0005776193
ZNF516	ELK3	0.00057761883
PRPS2	DNAAF2	0.00057761616
PBXIP1	CA14	0.000577613
TIMM8A	MYOF	0.00057761226
ESRRG	POLR2K	0.0005776108
TIPIN	RFXANK	0.0005776082
PSMD9	CBX3	0.0005776071
ZNF521	MME	0.0005776065
ZNF585B	MATN3	0.0005776018
TEAD1	ANKRD50	0.00057759054
CENPK	COL5A1	0.0005775889
ERCC-00009	NDUFC2-KCTD14	0.0005775888
AMN1	MME	0.00057758595
FLRT2	TGFBR3	0.00057758385
KLHL24	SEMA6D	0.0005775827
ZNF8	PDGFA	0.00057758176
SNAI1	ASB9	0.0005775808
TMEM131	CD48	0.00057758007
TRERF1	SNX18	0.00057757867
NDUFC2-KCTD14	SMAD6	0.0005775738
GRHL2	GPC3	0.0005775723
PRPS2	PSMD9	0.00057757064
GYPB	POLR2I	0.00057756965
SLC46A3	CD48	0.00057756895
NT5DC3	ELK3	0.00057756883
CD9	GLRX	0.0005775658
B3GNT5	ERBB4	0.00057756423
ERCC-00043	TIPIN	0.0005775637
COMMD10	ACTC1	0.0005775634
RBMX	PLK2	0.0005775632
SCD5	TMEM38B	0.0005775611
TRIM33	ZNF202	0.0005775595
KLF5	TMEM38B	0.0005775559
BMPR1A	VASH2	0.00057755265
FOXJ1	C3orf14	0.000577552
PURA	TGFBR3	0.0005775495
MRPL1	TGFBR3	0.00057754875
BTG2	GINS2	0.00057754567
GABRB2	FOXF1	0.0005775443
ZNF521	PRSS23	0.0005775426
SENP7	NHLH2	0.0005775402
SUPT7L	ETS1	0.0005775389
RRAS2	VASH2	0.0005775379
VHL	CD48	0.0005775367
ASXL1	FZD5	0.0005775265
TEAD1	JPH1	0.00057751895
CASD1	DNAAF2	0.0005775155
DYNC2LI1	ANKZF1	0.00057751517
DPF2	TP53	0.000577514
MAP4K3	PSMD9	0.0005775138
UNC5C	GLIPR2	0.0005775137
GDAP1	TTN	0.00057751284
BRWD1	POLR3G	0.00057751173
ZNF585B	LZTS1	0.000577505
ANKZF1	RFPL2	0.00057750446
DTL	JUND	0.00057750347
ZNF202	PDGFA	0.0005775015
CIITA	NFE2L3	0.00057750073
ID1	HTRA1	0.0005774921
WDR3	LEF1	0.0005774918
CDH11	TGFBR3	0.0005774907
SMG6	WDR3	0.00057748816
NCAM1	POU3F1	0.00057748664
TRDN	MBOAT1	0.0005774859
LRIG3	ARID3B	0.0005774799
HCFC1	MME	0.000577479
MATN3	ERBB4	0.0005774781
RPE	WDR3	0.00057747733
RFPL2	SERPINE2	0.0005774767
SALL3	HLA-DQB1	0.0005774765
POU3F1	FOXJ1	0.0005774746
BCL11B	AMIGO2	0.0005774743
RAVER2	PROM1	0.00057747285
ISCA1	ENO1	0.0005774706
ZBTB2	GPC3	0.00057747046
TPD52	FOXF1	0.0005774691
AGL	ERBB4	0.000577469
RTKN2	DPH2	0.0005774651
BMPR1A	MME	0.0005774615
TRERF1	JPH1	0.00057746144
C11orf46	ID1	0.00057745946
CUX1	CNKSR3	0.000577457
DNAAF2	DCLK1	0.0005774555
SALL3	DMBX1	0.00057745544
GATA4	COL1A2	0.0005774531
UHRF1	HNRNPAB	0.00057745015
SH3RF1	TGFB1I1	0.0005774499
SNAI1	PAWR	0.0005774462
NHLH2	U2AF1	0.0005774457
RGS5	AIRE	0.0005774455
NFIB	MYBBP1A	0.0005774455
MYOF	SLC46A3	0.0005774442
KIAA0528	DPH2	0.000577442
CALCOCO1	ANKZF1	0.0005774415
NFIB	PBXIP1	0.00057744054
TFDP1	ZNF280B	0.0005774357
FAM188A	BHLHE40	0.0005774336
REL	ANKRD1	0.0005774323
MPHOSPH9	ST3GAL6	0.00057743205
IL6ST	PLOD2	0.0005774299
DSCC1	SLC46A3	0.00057742855
ERCC-00108	WDR3	0.00057742704
HELZ	GATM	0.00057742564
WDR3	STK17B	0.00057742355
TGFBR3	BCAR3	0.0005774206
PLAGL1	ALYREF	0.00057741767
SP100	SNRPD1	0.0005774146
DKK1	SNAI2	0.00057740783
STK38L	TMEM38B	0.0005774077
SMG6	DNAAF2	0.0005774053
ETV4	MMP16	0.00057740393
ATRX	ANKZF1	0.0005773913
