Gene1	Gene2	EdgeWeight
RUNX1	CXXC1	0.00075553794
ERCC-00003	FLRT3	0.0007555375
GRHL2	UTP18	0.00075553363
PER3	OTUD6B	0.00075553264
YBX1	ZNF280B	0.00075553183
FBXO5	UTP15	0.000755531
C4orf46	FZD5	0.00075552874
SFRP2	DNMT3B	0.00075552496
AMIGO2	SRC	0.0007555242
FAM46A	FOXJ2	0.0007555234
TCF19	PLAGL1	0.0007555212
POLR1C	SRSF10	0.0007555204
NR3C1	POLR2A	0.0007555196
ZNF8	SULF2	0.00075551285
CCNE2	PDCD11	0.0007555124
GLIPR2	HOXB3	0.0007555121
HESX1	HLA-DQB1	0.000755512
AMN1	UTP15	0.0007555108
FBXO34	KLHL4	0.00075550814
LUM	ARHGAP28	0.0007555048
DLGAP5	LTBP1	0.0007554997
FBXO5	GATM	0.0007554987
GRHL1	TNC	0.00075549836
CCDC80	DKK1	0.00075549784
CD9	MAFG	0.0007554969
LIFR	S1PR3	0.0007554961
LEF1	PMP22	0.0007554942
NXT2	IFI16	0.00075548835
LRIG3	PHLDB2	0.0007554877
LIN28A	TCF4	0.00075548666
APBB1	PMP22	0.0007554852
U2AF1	RIN2	0.0007554842
TFE3	GLRX	0.0007554822
MAML3	REL	0.0007554814
LIMCH1	HNRNPK	0.000755481
PFKFB2	CD48	0.000755477
HNRNPAB	UPF2	0.0007554768
RND3	YPEL5	0.0007554729
ITM2A	GLIPR2	0.0007554726
ARID5B	WDR5	0.0007554721
TMEM64	NXT2	0.00075547164
SEMA5A	TFAP4	0.0007554692
RPP40	WNT5A	0.00075546757
RIPPLY1	CNBP	0.00075546734
ALS2CR8	BNIP3	0.0007554637
HNRNPAB	POLR2F	0.0007554636
CLGN	SPIB	0.0007554623
WDR5	PRTG	0.00075546146
SNAI2	TFPI	0.0007554609
MCM7	SYNC	0.0007554604
ATG4C	LUM	0.00075546035
LECT1	E2F4	0.00075545814
CUX1	COL4A1	0.000755458
KAT7	SRSF1	0.0007554573
ZNF518B	KHSRP	0.0007554535
SOX17	FOXF1	0.000755449
ANKZF1	NRP2	0.0007554481
ZBTB10	SALL2	0.00075544335
PPARGC1B	NFATC1	0.0007554427
PPARA	RUVBL2	0.0007554416
KLF5	ARID3A	0.00075544085
AKAP2	GTF2H2	0.0007554396
RPL17-C18ORF32	AMIGO2	0.00075543905
SALL3	PDCD11	0.00075543753
PCDH7	HESX1	0.00075543614
C4orf46	PITX2	0.00075543456
RPP40	PHLDB2	0.00075543055
ST8SIA4	TSPAN12	0.00075542904
APOBEC3C	POLR2H	0.0007554288
PCDH7	FREM1	0.000755428
POU5F1	NFKBIA	0.0007554244
AGL	CTBP1	0.0007554225
CPVL	HOXB4	0.00075541966
DPH2	PA2G4	0.0007554177
HLX	WDR3	0.0007554169
SNAI2	MCM3	0.00075541396
WWTR1	ZBTB2	0.0007554116
ETV4	AMIGO2	0.00075540994
RBFOX2	TPD52	0.00075540936
BCL11B	NFKBIB	0.0007554089
GATA4	LIPG	0.00075540657
GAD1	RPP40	0.0007554046
PRPS2	MCC	0.0007554024
PARN	HOXB4	0.000755401
ST8SIA4	DMBX1	0.00075540075
SOX7	TLE3	0.0007554006
EZH2	SRSF1	0.0007553974
WDR3	TRIM27	0.0007553963
PHLDB2	SRSF2	0.00075539545
HAND2	CA2	0.0007553934
ZNF219	ALYREF	0.000755392
ASB4	CUX1	0.0007553897
IGDCC4	COL1A2	0.000755389
FER	GATAD2A	0.00075538806
TRAF6	MRPL1	0.0007553863
UBTF	PGM2	0.0007553838
U2AF1	PTPRZ1	0.00075538375
APC	SERTAD2	0.00075538066
MCM6	BTF3	0.0007553746
NFIB	SOX4	0.00075537415
ELMOD2	ENO1	0.0007553712
TTC27	B4GALT4	0.00075536943
GTF2H2	JPH1	0.0007553678
PPPDE1	HCFC1	0.0007553673
MXD4	PBXIP1	0.0007553661
HTRA1	ANGPT2	0.000755365
SFRP2	JMJD1C	0.00075536454
ERCC-00113	ELK3	0.00075536367
RFPL2	TCF4	0.00075536355
PHB2	SNAPC4	0.00075536175
ZNF202	POLR2H	0.0007553607
GYPB	CCDC80	0.0007553593
SLC39A8	PARP1	0.0007553592
TBC1D4	NANOG	0.00075535773
CALB1	KLHL6	0.00075535715
TDRD7	RGPD2	0.0007553563
LIFR	E2F4	0.00075535534
STT3B	OTUD6B	0.00075535534
ADAMTS3	WDR3	0.0007553531
HPRT1	PTPRZ1	0.00075535284
PHF17	BTF3	0.0007553528
STC1	MCC	0.0007553525
FAM117B	ELK3	0.00075535045
ITGA6	PGR	0.00075534923
TTN	CALB1	0.0007553486
RHAG	STAT3	0.0007553441
ZNF512	WLS	0.0007553423
SLC39A11	B4GALT4	0.00075533823
ERCC-00074	ACOX3	0.0007553364
NRIP1	NEDD9	0.00075533113
C4orf46	MYOCD	0.00075533
KIAA0528	GYPE	0.0007553285
MAFG	CDH11	0.0007553268
ESRP1	CCNB2	0.00075532467
DMBX1	NONO	0.0007553204
MYOCD	RBBP4	0.0007553202
MYBL2	TRIM28	0.00075532007
THY1	TLE3	0.0007553183
FBXO34	PRPS2	0.0007553174
AR	U2AF1	0.000755317
PBXIP1	HLA-DRB1	0.00075531215
ID1	BCL11B	0.00075531
AGPAT5	BCL11B	0.0007553088
RAVER2	ZNF219	0.0007553087
CEP55	SHOX2	0.0007553051
ZNF219	C3orf14	0.0007553037
ADAMTS3	CEP55	0.00075530197
TMOD1	MYBBP1A	0.00075530156
DNMT3A	TADA1	0.0007553008
BMPER	OXTR	0.00075529795
DKK4	PLAU	0.00075529324
BMPR1A	DPF2	0.00075529265
TRIM25	CA14	0.00075529236
C3orf14	PDGFRA	0.0007552881
ENO1	COL4A1	0.0007552878
ARL4A	ARHGAP28	0.0007552878
EGR1	TMEM38B	0.00075528637
PRTG	NOC3L	0.000755285
SRSF6	YPEL5	0.0007552821
SNX18	POLR1B	0.000755282
NDC80	RPP40	0.0007552785
MEPE	COL5A2	0.0007552785
FST	CYP26A1	0.0007552774
MRPS30	ZNF585B	0.0007552717
ZNF165	GRHL2	0.0007552704
PPARGC1B	PITX2	0.0007552699
NPM1	NONO	0.0007552643
ERCC-00130	ACTC1	0.00075526413
SEMA3E	MYCN	0.0007552637
NFIC	MYBL2	0.000755258
RARG	PRPS2	0.00075525587
FBXO5	PBXIP1	0.000755255
HOPX	GYPB	0.0007552494
CDK6	BNIP3	0.00075524574
ANKRD50	TRIM27	0.00075524335
TWIST1	LMO3	0.0007552433
NHLH2	RUVBL1	0.00075524155
TRIM33	LRIG3	0.0007552384
NCOA6	TNC	0.0007552362
FST	ASH2L	0.00075523596
PDCD4	COL4A1	0.00075523026
SFMBT1	ARL4A	0.00075523014
RSPO3	GRHL2	0.00075523014
KLF8	PPARA	0.0007552291
GYPA	KLHL12	0.0007552285
FOXD3	ASH2L	0.00075522735
ETV3	TTN	0.0007552271
ALCAM	ISCA1	0.0007552265
EWSR1	SERTAD2	0.00075522374
FEZ1	KHSRP	0.0007552223
DCAF6	CSRP2	0.0007552212
DYNC2LI1	DSCC1	0.0007552204
EZH2	LIN28A	0.00075522
CLDN10	CCKBR	0.000755218
TBX20	C3orf14	0.0007552172
AKAP2	ACTC1	0.00075521576
ERCC-00009	THY1	0.00075521437
NFKBIB	CRHBP	0.0007552142
TNC	LIPG	0.00075521274
JMJD1C	FEZ1	0.0007552121
RAI1	RHAG	0.00075521175
KDM6A	FOXF1	0.0007552067
TP53INP1	PRTG	0.0007552059
ARL4D	MEPE	0.00075520243
APBB1	COBLL1	0.0007552019
BHLHE40	DACH1	0.0007552016
FOXN3	NFYB	0.0007552011
MYBBP1A	ARNT2	0.00075519894
TIPIN	E2F4	0.0007551948
FXR1	HCFC1	0.0007551936
YPEL5	WDR3	0.0007551927
ESPL1	DCLK1	0.0007551914
MYOCD	C3orf14	0.0007551881
APC	NUSAP1	0.0007551874
MBIP	LTBP1	0.0007551869
NOC3L	NUSAP1	0.00075518654
SLC39A8	BMPER	0.00075518375
TLE2	NFE2L3	0.0007551796
CYP1B1	RUVBL2	0.0007551749
ETS1	UPF2	0.0007551738
WDR3	VAMP7	0.0007551727
TRDN	LGR5	0.00075516483
SYNE2	GABRB2	0.0007551639
SMARCD1	ANXA3	0.000755162
CCDC141	FAM89A	0.00075516145
ACOX3	RGPD2	0.00075516145
MALT1	NPM1	0.00075515837
SKA3	PRPS2	0.0007551534
GDAP1	SLITRK2	0.0007551532
PHF17	HDGF	0.0007551517
RAB31	YAF2	0.00075514946
WDR3	KLHL12	0.00075514783
CALB1	CDH11	0.0007551476
ANKRD26	ENO1	0.0007551468
POLR2H	CLDN11	0.00075514585
PFKFB2	DMBX1	0.00075514265
SEMA6A	COL4A1	0.0007551398
S1PR3	CEBPZ	0.0007551393
DMBX1	VAMP7	0.0007551391
RIOK1	TRIP13	0.000755134
EPHA4	ARL4A	0.0007551339
CYP26A1	B4GALT4	0.0007551261
SCD5	ZNF107	0.0007551204
NTS	ASS1	0.0007551196
ZCCHC11	NFYB	0.00075511896
GATM	ESRP1	0.00075511716
SAP18	JUND	0.0007551169
ERCC-00043	FLRT3	0.00075511355
PLXNA2	SRC	0.00075511157
CPE	PRTG	0.0007551033
MED14	SOX13	0.00075510226
ECI2	SULF2	0.00075510005
DAB2	LRIG3	0.0007550976
BMPER	MANEA	0.0007550957
FOXP1	ZNF142	0.00075509486
TMEM64	GATM	0.0007550923
TMEM131	ZNF8	0.00075509155
KLHL12	RALB	0.0007550895
DKK1	THAP9	0.00075508805
ARFGAP3	TCEA1	0.0007550872
GATAD2A	BCL11B	0.0007550858
FST	CCDC82	0.0007550848
LPIN1	ZBTB2	0.00075508346
SOX13	MYOF	0.000755083
MATN3	KLHL28	0.00075508247
TMSB15B	UPF1	0.0007550804
ETV3	HOXB3	0.00075507775
COL4A1	YBX1	0.0007550754
FOXD3	SUPT16H	0.0007550735
BCL11B	CXXC1	0.0007550658
DNMT3A	VHL	0.00075506105
ZNF202	BMPER	0.0007550607
GABRB2	SRSF3	0.0007550596
FOXD3	SKIL	0.0007550587
PRDM14	MRPS35	0.0007550586
ARHGAP28	THAP9	0.0007550544
KLHL4	ARL4A	0.0007550513
CD48	BARX2	0.000755051
PREPL	WWTR1	0.0007550506
DNA2	RBBP4	0.00075505034
KAL1	RUVBL1	0.0007550479
SERHL2	FXR1	0.00075504713
ACTC1	POU2F2	0.00075504585
SRSF10	TLR4	0.0007550445
ANKMY2	ANXA3	0.0007550438
ETV7	CASD1	0.0007550403
BAG3	TFAP4	0.00075504027
RBMX	MCM7	0.00075503945
TFAP4	JUND	0.00075503753
LIPG	SNAI1	0.0007550367
ZNF239	ESRP1	0.0007550331
ERCC-00042	PHLDB2	0.0007550326
NFIB	BNIP3	0.00075503194
TBX20	RARG	0.00075503
DYNC2LI1	IL6ST	0.0007550298
SIX6	ANKRD50	0.0007550271
LRAT	PLXNA2	0.00075502525
WNT5A	FZD5	0.0007550241
CRABP2	AR	0.00075502344
APOBEC3C	CEBPZ	0.0007550224
ERCC-00002	CD48	0.0007550184
EPHA4	SRSF3	0.0007550176
DAAM1	SEMA5A	0.0007550156
POU2AF1	ARNT2	0.0007550151
RFXANK	ZIC2	0.00075500784
NFATC3	SIRT1	0.0007550033
PLAGL1	MITF	0.0007550029
LIPG	RIPPLY1	0.0007550013
MAGI3	HOXB4	0.0007549905
PPARGC1B	ERBB4	0.0007549876
ASS1	SRSF2	0.00075498555
GYPE	PITX2	0.00075498485
ZNF587	RUVBL1	0.00075498177
MYBBP1A	TNC	0.0007549787
XRN1	SUPT7L	0.0007549782
AEBP1	HOXB3	0.00075497694
NUP35	SP110	0.00075497245
ISL1	RUVBL2	0.0007549706
NFAT5	ANKZF1	0.00075496983
TAF1L	SLC19A2	0.00075496634
MAMLD1	PATZ1	0.00075496605
FZD5	PRTG	0.0007549646
GCA	STAT2	0.0007549645
GRHL1	UPF1	0.0007549589
MXI1	RNPS1	0.0007549581
ANKRD13C	TMEM47	0.0007549545
FAM46A	GLRX	0.0007549536
SYNE2	NONO	0.00075495115
CCDC80	ALPK2	0.0007549509
CDCA7L	HLX	0.00075495057
MCM2	PGM2	0.00075495
PHB2	HTRA1	0.0007549493
PLK2	PHLDB2	0.00075494824
MFAP4	SFPQ	0.00075494824
ZNF471	WDR5	0.0007549471
NEDD4	PHLDB2	0.00075494667
PDLIM3	TIPARP	0.0007549462
RAD51AP1	ALPK2	0.000754944
SLC19A2	CLGN	0.00075494027
ARNT2	SRSF2	0.00075493846
COBLL1	LTBP1	0.0007549376
SUPT7L	REL	0.00075493613
MAP3K2	SNAI2	0.00075493567
PHC1	KHSRP	0.0007549338
APC	MLLT6	0.0007549304
SOS2	POLB	0.0007549302
CCNB2	ARFGAP3	0.0007549296
NUCB2	SEMA5A	0.000754929
ZFPM2	DACH1	0.0007549283
CEP290	SUPT16H	0.0007549283
ZEB2	BMPER	0.00075492426
TCEA1	ESPL1	0.00075492414
KLF7	GATM	0.0007549229
HOXB3	SRSF6	0.00075492176
GPC6	PLP1	0.00075492146
YBX1	RUNX1	0.0007549155
COBLL1	ACTC1	0.000754915
ZNF8	IRF1	0.0007549146
FEZ1	MCM3	0.00075491413
MYBBP1A	PMP22	0.0007549141
SMARCD3	RUVBL2	0.0007549139
APLNR	RBPJ	0.000754911
ZEB1	ANXA3	0.0007549108
CHEK2	GLIPR2	0.0007549106
PLSCR4	APOBEC3G	0.0007549072
FUBP1	POLR2A	0.000754906
B3GNT5	S1PR3	0.00075490476
TFAP2A	WLS	0.00075490295
CA14	ZNF516	0.0007549015
MPHOSPH9	NRP2	0.0007549013
AEBP1	COL4A1	0.0007549007
ELMOD2	SUPT7L	0.00075490045
ERCC-00003	SLC19A2	0.0007548984
LGR4	LMO3	0.00075489737
NTS	WNT5A	0.00075489545
ERCC-00136	COLEC12	0.0007548953
NRP2	MRPL1	0.00075489434
FN1	PA2G4	0.0007548911
STT3B	SRSF3	0.00075488805
VASH2	NPM1	0.0007548874
TMEM47	B3GNT5	0.0007548863
SLA2	PHB2	0.0007548836
AGL	DEK	0.0007548798
CAP2	HOXB4	0.00075487944
DNAAF2	ARL4A	0.0007548774
HOXB2	PITX2	0.0007548725
ELMO1	POLR2F	0.0007548724
PIK3R5	PRMT6	0.0007548695
FUBP1	TCF19	0.00075486803
ARNT2	CCNE2	0.0007548675
WDHD1	SUPT16H	0.0007548668
KLHL4	ZNF142	0.00075486617
USP44	DEK	0.0007548655
EGR1	PRTG	0.00075486547
LIN28A	MED16	0.00075486297
ETV1	SLC19A2	0.0007548614
RHAG	TADA1	0.00075485837
PLCB4	ROR2	0.0007548565
FOXP1	NEDD9	0.0007548561
ARL4A	ALCAM	0.00075485517
CHL1	CHEK2	0.00075485476
ARHGAP29	PDCD11	0.0007548485
STK17B	SRSF2	0.00075484754
HOXB2	POLR2H	0.0007548473
NFIB	NAP1L3	0.00075484347
ZNF589	MCM6	0.00075483945
HIST1H1B	SNAI2	0.0007548391
CEBPZ	RIOK1	0.0007548361
GAD1	SUPT7L	0.00075483543
SYNE2	HTRA1	0.0007548334
LIFR	GCM1	0.0007548322
MIA3	PDCD11	0.00075483
POLR2G	MYCT1	0.00075482577
SNRPB	CBR1	0.00075482554
DRAM2	HIF3A	0.0007548238
PCDH7	SEMA3E	0.00075481535
POLR3E	SNAPC4	0.00075481075
CHEK2	SSB	0.00075481035
ANKRD26	PTGR1	0.00075480965
CDC7	VAMP7	0.00075480767
MITF	POLR2I	0.00075480744
CER1	TRIM28	0.00075480295
HOXB6	HSD17B11	0.0007547969
ETS1	ZNF30	0.00075479667
MEIS2	FOXJ2	0.00075479667
ZNF764	FXR1	0.0007547938
ERCC-00096	ACTC1	0.00075479236
THAP9	CSDE1	0.00075479
FN1	GYPE	0.0007547877
TMEM64	NONO	0.00075478613
KIF21A	HTRA1	0.000754786
LIPG	PITX2	0.0007547823
PLOD2	NOC3L	0.00075478153
DSCC1	GPR83	0.0007547784
MITF	NAP1L3	0.0007547756
ERCC-00060	OTUD6B	0.0007547756
ESPL1	HCFC1	0.00075477443
FBXO5	KLHL28	0.0007547703
TSPAN12	DAXX	0.00075476913
DPH2	ACTC1	0.0007547674
LHX1	FOXJ1	0.0007547631
NFATC1	CLGN	0.00075476157
BUB1B	NFYB	0.0007547615
RNF138	MRPL1	0.0007547613
MAMLD1	PHLDB2	0.0007547606
GPC3	ID1	0.0007547582
CNTRL	UTP18	0.0007547577
PLAGL1	ROR2	0.00075475255
MXD4	FST	0.00075475016
ZFP42	MSX1	0.0007547496
EGF	GLDC	0.0007547469
TRAF6	KLF6	0.00075474667
HOXB3	GLRX	0.00075474585
PPARGC1B	MCM2	0.00075474515
LMX1B	FBXO28	0.0007547449
TIMM8A	ANKRD1	0.0007547441
GRPR	PARP1	0.00075474026
TDRD7	PBXIP1	0.00075473916
MAP3K2	MCM2	0.00075473526
TMEM64	POU2F2	0.0007547326
PIK3R5	BMPR1A	0.00075473223
HIF3A	THAP9	0.00075472693
JPH1	MATN3	0.0007547228
ZNF518B	ANGPT2	0.00075472135
ELOVL2	MATN3	0.0007547207
DYNC2LI1	ODC1	0.00075472053
SPIB	SNX18	0.00075471954
GPR83	ID3	0.00075471564
ZNF146	ARL4A	0.0007547142
ERCC-00025	ELK3	0.00075471314
SEMA6A	HLX	0.00075471174
STAT2	PDCD11	0.00075470924
CA14	TEX10	0.00075470796
RORB	NFATC1	0.00075470615
SERTAD2	ROR2	0.00075470586
ERCC-00131	MYBBP1A	0.0007547034
ERCC-00074	DPF2	0.00075470103
SLC46A3	MCM2	0.00075469917
BMP2	RUVBL1	0.0007546964
C3orf14	FXR1	0.0007546958
PNPLA8	IL6ST	0.0007546932
ERCC-00096	ECI2	0.00075469236
MXD4	FREM1	0.0007546908
SNAI2	B3GNT5	0.00075469055
JPH1	CYP1B1	0.0007546905
HIF3A	C3orf14	0.000754689
TCOF1	FST	0.00075468695
RXRG	COL4A1	0.0007546842
KDR	STC1	0.0007546838
TMEM38B	PDLIM3	0.00075468264
ILF3	ELAVL2	0.0007546779
SAMD3	WDR3	0.00075467787
TGFB1I1	HSD17B11	0.0007546766
SENP7	NEDD9	0.0007546719
TIPIN	EPCAM	0.00075467187
POLR2H	MITF	0.00075467123
SENP7	NPM1	0.000754671
ITGA5	PGM2	0.0007546706
ERCC-00002	ACTC1	0.0007546649
CSDE1	CENPK	0.00075466477
PCDH10	TRIM25	0.0007546629
KLHL4	GAD1	0.0007546594
SOX17	CCKBR	0.00075465534
ARHGAP28	LRR1	0.00075465534
TRIM33	NPM1	0.00075465377
GTF3C4	SRSF10	0.0007546524
BAG3	OXTR	0.0007546511
MITF	PRTG	0.0007546475
KRCC1	GYPE	0.00075464684
TEAD1	MAML3	0.0007546446
NDC80	MRPS35	0.00075464224
UPF1	TAF1L	0.0007546376
PARN	RNPS1	0.00075463735
E2F7	TFAP2A	0.0007546349
COL5A1	MEF2D	0.000754634
HAND1	WWTR1	0.00075463357
ZNF107	HCFC1	0.00075463107
PCDH10	POLR2D	0.00075462955
STK3	CTBP1	0.0007546268
RAD51AP1	ALCAM	0.00075462594
MSANTD3-TMEFF1	SP110	0.0007546259
HSD17B11	ARFGAP3	0.0007546243
HOXB6	CD200	0.0007546217
CHEK2	POLR2D	0.00075462065
LIPG	ITM2A	0.00075461995
ERCC-00022	WDR5	0.0007546186
TEX10	SNAI2	0.00075461855
BCAR3	POU2AF1	0.00075461814
PA2G4	CCNE2	0.00075461617
GAD1	SMARCC1	0.00075461593
FER	FN1	0.00075461355
ERCC-00004	VASH2	0.0007546125
ERCC6L	BRWD1	0.0007546111
QPCT	ASB4	0.00075461087
RNF13	B4GALT4	0.000754608
HEG1	NANOG	0.0007546073
PROM1	VIM	0.00075460644
ZBTB10	SMAD6	0.0007546058
S1PR3	RFESD	0.0007546047
DNA2	TRDN	0.00075460237
PTPRZ1	IFI16	0.00075460196
NANOG	TFPI	0.00075460126
FOXD3	AIP	0.00075460115
COBLL1	SMARCD1	0.0007545989
STT3B	PLK1	0.0007545981
ABLIM1	FST	0.0007545975
CAMK2D	ACOX3	0.0007545962
ZNF107	TIPARP	0.0007545927
DECR1	SIRT1	0.0007545923
MXI1	EGF	0.00075459125
GRHL1	UPF2	0.0007545908
ERCC-00145	PHLDB2	0.00075458904
KIF21A	PRIM1	0.00075458543
ZIC3	NFKBIB	0.00075458357
WWTR1	VIM	0.00075457885
CTSK	CREB3L2	0.0007545769
ZNF488	TEAD4	0.0007545766
ARHGAP42	SLITRK2	0.00075457606
PHF21A	OTUD6B	0.00075457257
SLC39A8	ZIC2	0.00075457
ALPK2	EPCAM	0.0007545668
CCDC80	CPE	0.00075456395
SH3RF1	PHLDB2	0.0007545599
SORL1	HDGF	0.00075455813
SOX5	NEDD9	0.0007545576
ARFGAP3	UPF1	0.0007545573
SOX7	ITM2A	0.0007545569
MEIS1	BNIP3	0.00075455394
CLDN11	SNRPD1	0.00075454864
ZNF587	ACTC1	0.0007545482
NUCB2	PMP22	0.0007545459
ZNF30	ASB9	0.000754545
MCM3	POLR2D	0.00075454393
CDCA8	ARID3B	0.00075454154
GRPR	VHL	0.000754541
NEDD4	PDGFA	0.00075453817
SLA2	NOC3L	0.0007545338
KAT6A	TMEM38B	0.00075453246
HAND2	TIPARP	0.00075452734
TRDN	PGM2	0.00075452484
ZIC3	PDLIM3	0.00075452426
GSC	CRABP2	0.00075452396
ALG6	CCDC81	0.00075452385
GPR83	NAP1L3	0.0007545217
ZBTB2	ANXA3	0.0007545207
CBR1	CNBP	0.00075451884
LPIN1	NEDD9	0.0007545157
POLR3E	WWTR1	0.00075451547
PER3	HOPX	0.00075451465
SF1	DECR1	0.0007545133
PREPL	ZNF202	0.0007545114
SHOX	DPF2	0.00075450895
LMX1B	PHB2	0.0007545065
TMEM38B	LRR1	0.0007545005
PBX1	DNMT1	0.0007544994
AFF1	ZNF30	0.00075449597
ERCC-00130	VASH2	0.0007544939
HLA-DQB1	FARSB	0.0007544914
KLF7	TFE3	0.00075448706
MALT1	MRPL1	0.00075448677
BARX2	POLR2K	0.0007544863
ZBTB2	COLEC12	0.0007544835
ATP11B	COL1A2	0.0007544828
NRP1	ETV1	0.0007544825
ZNF587	ISCA1	0.000754479
RIPPLY1	ARNT2	0.00075447786
RFXANK	DUSP4	0.0007544748
GLDC	SEMA5A	0.00075447216
SEMA6D	ELK3	0.00075447065
NPM1	CPVL	0.0007544706
ERCC-00112	TAF1L	0.00075446843
AEBP1	POU2F2	0.0007544664
PPM1H	GYPB	0.00075446616
CDCA2	CCPG1	0.0007544651
PELI2	TRIM27	0.0007544637
ANGPT2	AK4	0.0007544556
DPH2	PMP22	0.0007544548
IGDCC4	NTS	0.00075445446
SNX18	TADA1	0.0007544532
SOX3	ZBTB2	0.0007544529
HOXB3	IL6ST	0.00075445225
MCM7	PAWR	0.0007544455
MTERF	THY1	0.00075444527
FAM69A	POLR1B	0.000754444
PTGR1	HMGN2	0.0007544438
ERCC-00130	ECI2	0.0007544428
DPYSL3	DNMT1	0.0007544399
PPARA	PTPRZ1	0.00075443945
LIPG	SP100	0.00075443834
DLC1	SEMA3E	0.0007544357
AEBP1	ALCAM	0.00075443415
PRDM14	QPCT	0.0007544332
POLR3G	ZNF585B	0.0007544325
SOX2	ISL1	0.00075443106
NDUFC2-KCTD14	HMGN2	0.0007544301
ZNF142	TNC	0.0007544278
LGR5	AMIGO2	0.00075442623
ZCCHC11	PTMA	0.0007544254
DUSP4	PMP22	0.00075442455
LIFR	BNIP3	0.000754422
RAI1	ZNF219	0.00075442175
TRIM2	TCOF1	0.000754421
RFC3	CDCA7L	0.0007544198
ERCC-00062	SRSF2	0.0007544191
S1PR3	AK4	0.0007544189
SNRPB	ZNF8	0.0007544173
CDCA8	SHOX2	0.00075441506
PDLIM3	SMAD5	0.0007544138
MYOF	HIF1A	0.00075441325
DNA2	PDLIM3	0.0007544119
EHMT2	FST	0.0007544106
MIA3	REL	0.0007544084
TTN	AMIGO2	0.00075440464
ERCC-00003	OTUD6B	0.0007544026
TSPAN12	PGM2	0.00075440214
LIFR	CD9	0.000754398
RARG	TCOF1	0.00075439224
DAXX	SSB	0.00075439195
SLC19A2	PMP22	0.0007543917
NDC80	MFAP4	0.0007543916
ERCC-00130	DPF2	0.00075438916
MYBBP1A	NONO	0.0007543882
NONO	PTPRZ1	0.0007543868
SMARCC1	FASTKD3	0.00075438624
PLAGL2	TFE3	0.0007543822
RFC3	RALB	0.0007543785
HDAC9	CPVL	0.00075437344
ELAVL2	PDGFRA	0.0007543722
CLDN11	DNAAF2	0.000754369
NFE2L3	FOXF1	0.0007543649
TFAP2A	DEPDC1B	0.00075436034
TLE1	MYBBP1A	0.00075435924
NR3C1	B4GALT4	0.0007543555
HAND1	VAMP7	0.00075435534
PGR	CLDN11	0.0007543527
FREM1	SRSF6	0.00075434876
BARX2	ANKRD13C	0.00075434765
MRPS30	TLR7	0.000754346
MYOF	HNRNPK	0.0007543458
YPEL5	COL1A2	0.0007543423
PFKFB2	SNAPC4	0.00075433985
KLHL28	PTPRZ1	0.0007543395
ALCAM	SLITRK2	0.0007543387
ERBB4	SNX18	0.0007543385
ZNF30	TLE2	0.0007543382
RGPD2	RBMX	0.0007543364
ETV4	ARID3B	0.0007543351
CDC20	C3orf14	0.0007543344
SOX13	SMARCD3	0.0007543317
PROM1	KLHL28	0.0007543317
BAMBI	NFYB	0.0007543311
SYNC	MFAP4	0.00075433083
ITGA6	SRSF10	0.0007543304
TBX20	RORB	0.00075433025
BAMBI	POLR2D	0.00075432815
APOBEC3C	GATM	0.00075432524
ZFP42	THY1	0.00075432495
HLA-DQB1	SKIL	0.0007543243
NDC80	NRP1	0.0007543235
CALB1	C3orf14	0.00075432233
GYPB	HOXB7	0.0007543219
LRRCC1	HOXB6	0.0007543218
PBXIP1	HNRNPAB	0.0007543114
MEIS1	MCM5	0.00075431
CTNNB1	UHRF1	0.0007543085
PRIC285	STK17B	0.0007543077
PALLD	HDGF	0.00075430545
HNRNPAB	NFIC	0.00075430505
XRN1	COLEC12	0.0007543048
MCCC1	TSPAN12	0.000754304
RIPPLY1	MBOAT1	0.0007543035
CLDN11	HLA-DQB1	0.0007543011
RHAG	B4GALT4	0.0007543011
TRPS1	MRPS30	0.0007543008
ZCCHC11	SMAD6	0.00075430074
VHL	MYCT1	0.0007542983
MALT1	CDC20	0.00075429183
DLGAP5	AMIGO2	0.00075429166
SMARCD1	DPH2	0.00075429137
NFIA	HCFC1	0.00075429137
ZKSCAN1	ZNF30	0.0007542908
NFATC3	MCM5	0.0007542844
ARFGAP3	CA2	0.00075428037
COL4A6	PRPS2	0.000754277
CCDC81	TSPAN12	0.00075427635
GRHL2	FLRT3	0.000754275
CTNNB1	ZNF202	0.0007542741
ALS2CR8	B3GNT5	0.00075427094
SLITRK2	SSB	0.00075426925
MITF	HIF1A	0.000754269
REL	WWTR1	0.00075426896
ESCO2	TBX20	0.0007542686
GPC3	AIRE	0.00075426715
POLR2D	C4orf46	0.00075426186
ISL1	ARL4A	0.00075425644
SP100	PTPRZ1	0.00075425644
RGS5	TRIM22	0.00075425406
KAL1	THY1	0.0007542457
SLC46A3	U2AF1	0.0007542456
MTERF	UPF1	0.0007542446
DYNC2LI1	SNAPC4	0.0007542433
NANOG	ZBTB2	0.0007542407
RSPO3	ZIC2	0.0007542407
NKX3-1	ARFGAP3	0.0007542383
SETBP1	B3GNT5	0.0007542335
NOL11	CTBP1	0.00075423316
STC1	HLA-DRB1	0.0007542309
TRIM28	DLGAP5	0.0007542304
KIAA1109	KLHL12	0.00075422716
TLE3	POU2F2	0.0007542267
LIFR	PLP1	0.0007542257
RTKN2	COL5A2	0.0007542249
NUAK1	JUND	0.00075422146
