Gene1	Gene2	EdgeWeight
GCA	POU2F2	0.00083297136
MCC	DKK4	0.0008329686
BRWD1	CTSK	0.0008329659
DUSP10	TEAD1	0.0008329648
NUSAP1	C3orf14	0.00083295634
FAM69A	DRAM2	0.0008329527
KLHL6	CDC7	0.0008329509
GABRB3	CLDN10	0.0008329496
PRIC285	ZNF202	0.0008329494
LIN28A	ALG6	0.00083294907
ABLIM1	SAP18	0.0008329483
PITX2	PCDH7	0.00083294784
DEDD2	CHEK2	0.0008329476
KIAA0528	RMI1	0.0008329462
ODC1	C3orf14	0.0008329426
TTN	PIK3R5	0.0008329418
ARHGAP29	CDC7	0.00083293434
MAFF	SRSF2	0.0008329335
SHOX2	TCF19	0.00083292986
PRDM14	DYNC1I1	0.0008329294
NFE2L3	SIRT1	0.0008329282
CITED2	SP110	0.0008329278
PALLD	CCND1	0.0008329265
GATAD2A	NT5DC3	0.0008329245
TLE3	ARHGAP42	0.0008329201
PLP1	CUX1	0.0008329196
KAL1	ODC1	0.00083291647
PELI2	CTSK	0.00083291164
SEMA6A	PDCD4	0.0008329082
POU2F2	ST8SIA4	0.0008329064
CER1	CDCA2	0.0008329053
ERCC-00165	MYOF	0.0008329046
TNFRSF11B	SPP1	0.00083290436
CUL1	ZNF202	0.00083290046
FST	POU2F2	0.00083290006
AEBP1	TRUB1	0.0008328978
PGM2	WDHD1	0.0008328971
ZDHHC21	TCF19	0.0008328926
TFPI	MAPK10	0.0008328911
MCCC1	PHB2	0.0008328882
KDR	LIFR	0.0008328835
GATM	PMAIP1	0.00083288306
MED14	SRSF2	0.00083288184
HOXB6	SIRT1	0.0008328774
SIX6	ITGA5	0.00083287735
SNAPC3	FLRT2	0.00083287695
BMPER	MBIP	0.00083287526
KIAA1109	FASTKD3	0.0008328741
ITPR2	CHEK2	0.00083287363
CBFA2T2	HAND1	0.00083287235
CCNA2	POU2F2	0.0008328662
HTRA1	ARL4A	0.00083286513
SNX18	YPEL5	0.0008328609
LIFR	RNF14	0.0008328606
LMX1B	MAML3	0.0008328606
NUAK1	PROM1	0.00083285745
PRDM1	BCLAF1	0.0008328517
TFE3	GYPA	0.0008328512
POU2F1	CCND1	0.0008328505
TGFB1I1	TFB2M	0.00083284936
ZNF160	YBX1	0.00083284895
USP44	CD48	0.0008328479
ARHGAP42	VHL	0.00083284586
NUP35	DKK1	0.00083284173
SMARCD1	RIOK1	0.00083284156
RAI1	GATA6	0.0008328405
AMN1	LGALSL	0.0008328388
PRTG	HOXB3	0.0008328366
FEZ1	NT5DC3	0.0008328366
TFPI	RNF19A	0.0008328344
ARHGAP29	ITPR2	0.00083283405
FAM69A	SEMA5A	0.000832834
CDK6	RHOBTB3	0.0008328337
GATAD2A	THY1	0.0008328297
ANKRD50	SOX5	0.0008328291
RBFOX2	MYOCD	0.00083282276
ZNF202	PRTG	0.0008328217
ST3GAL6	MCM3	0.0008328206
CEP55	SRSF2	0.00083281985
MAP3K2	ZNF202	0.00083281915
NUCB2	TDP2	0.0008328188
HOXB4	OTUD6B	0.0008328182
SOX5	ZEB2	0.0008328167
FOXK1	AIP	0.00083281664
MCM5	RRN3	0.00083281536
TMEM38B	CUX1	0.0008328153
ZNF516	ITGA6	0.0008328152
SOX2	CYP26A1	0.000832814
HOXB7	RBPJ	0.00083281193
PER3	CYP26A1	0.00083280687
STIM2	NIPSNAP3A	0.0008328053
GLIPR2	TIMP3	0.0008328022
ETV3	POU2F2	0.0008328012
FAM188A	ITM2A	0.000832801
THY1	ALCAM	0.0008327954
SKA3	RNF138	0.00083279243
NOL11	ASXL1	0.0008327919
CTSK	GABRB3	0.0008327912
CCND1	ST8SIA4	0.0008327908
BTF3	NLGN4X	0.0008327903
PBX1	POLB	0.00083278894
ERCC-00165	SP100	0.0008327878
EZH2	GABRB3	0.0008327853
VPS54	PCDH10	0.00083278376
TGFB1I1	RIOK1	0.0008327775
LIMD1	HAND1	0.00083277735
SLA2	MFAP4	0.0008327761
ELMOD2	SRSF10	0.00083277526
TFE3	SH3BGRL2	0.00083277497
ZNF488	OTUD6B	0.0008327748
TDRD7	VHL	0.00083277375
CENPK	SNRPD1	0.0008327659
KLHL4	NRP2	0.0008327632
ERCC-00112	HTRA1	0.00083276286
ANKRD50	FASTKD3	0.00083276274
COMMD10	TNFRSF11B	0.0008327626
EHMT2	CHEK2	0.00083275954
AFF1	EPCAM	0.00083275797
ETV4	NEDD4	0.00083275465
PPT2	CD48	0.0008327517
KLHL4	HOXB4	0.00083274965
PLP1	SIRT1	0.0008327438
PSMD9	TRUB1	0.0008327424
KLF5	SLC36A4	0.0008327416
ANKZF1	PHC1	0.0008327416
GINS2	TNFRSF11B	0.0008327401
ZNF219	PA2G4	0.0008327354
CEP290	LGALSL	0.00083273475
CHEK2	ENC1	0.0008327304
TRIM25	PREPL	0.00083273026
SFRP2	ZHX3	0.00083272957
TP53INP1	BCL11A	0.00083272706
DKK4	PRMT6	0.00083272613
PAWR	ALCAM	0.0008327184
MAMLD1	RMI1	0.0008327156
RBBP8	ITGA6	0.0008327154
GLMN	HIF1A	0.0008327144
ARHGAP28	FXR1	0.0008327111
SYNE2	SOX17	0.0008327033
ANKMY2	PRMT6	0.0008327008
TCOF1	PRMT6	0.00083270064
AES	KIF15	0.0008326928
PPM1H	DKK4	0.00083268766
KLHL4	CUX1	0.0008326857
LIN28A	CCNE2	0.00083268166
HDGF	COL1A2	0.0008326785
SLC39A8	DLC1	0.000832678
TDRD7	SFPQ	0.0008326765
GLIPR2	NCAM1	0.00083267514
RTKN2	INSIG2	0.0008326721
MCM6	COLEC12	0.00083267037
STAT3	ST8SIA4	0.00083266903
MCCC1	CCNE2	0.0008326664
SEMA5A	ITGA5	0.0008326654
TDRD7	NCAM1	0.00083266455
RIPPLY1	NRIP1	0.0008326632
SOS2	TCF19	0.0008326585
TWIST1	POLR1A	0.00083265745
NUP35	FLRT3	0.0008326574
NRIP1	STIM2	0.00083265564
CALB1	CYP26A1	0.00083264615
FASTKD3	RBMX	0.0008326448
CREB3L2	RMI1	0.0008326444
MTERF	RUVBL2	0.0008326431
GRPR	DKK1	0.0008326417
MAP3K2	ZNF589	0.0008326415
SHOX	ARL4A	0.00083264016
NFIA	GTF3C4	0.0008326377
BMP2	VPS13C	0.0008326368
DEPDC1B	BCL11A	0.00083263405
GYPA	TRUB1	0.0008326337
MLL3	CXXC1	0.00083263364
PPP1R9A	DKK4	0.00083262305
PPPDE1	PSIP1	0.0008326216
DNAJB14	GTF3C4	0.00083261926
NR3C1	ZNF202	0.00083261344
XRCC5	MAFF	0.0008326107
PA2G4	PDCD11	0.0008326096
RPE	ITGA6	0.00083260715
MCCC1	MYOF	0.0008326051
LEPREL1	SKA3	0.0008326036
TWIST1	HOMER1	0.00083259464
ANKRD28	DRAM2	0.0008325933
MYBBP1A	TNFRSF11B	0.0008325884
USP44	BRWD1	0.0008325872
RUVBL1	GABRB3	0.0008325833
NFAT5	ZNF202	0.0008325823
CA14	RRN3	0.0008325819
EHMT2	VASH2	0.0008325797
CDCA2	HAND1	0.0008325747
FAM135A	RMI1	0.0008325735
PDCD11	HTRA1	0.00083257316
ZNF219	WDR12	0.0008325731
ETV3	MAPK10	0.00083257194
MED16	SEMA5A	0.0008325701
ESPL1	PCDH7	0.000832565
TFB2M	SEMA3E	0.0008325637
TAF1L	HLX	0.0008325609
DPF2	STIM2	0.00083256053
ARHGAP28	ENC1	0.00083255995
POU2F1	RUNX1	0.00083255774
BTBD10	COLEC12	0.0008325572
MAML3	KLHL28	0.0008325535
PDCD11	CA2	0.0008325494
KIAA0528	CTSK	0.0008325487
MPHOSPH9	VASH2	0.00083254394
CUX1	TNFRSF11B	0.0008325433
PA2G4	NLGN4X	0.0008325432
HAS2	POLB	0.00083254045
FOXJ1	GAD1	0.00083253946
ERCC-00062	TNFRSF11B	0.00083253905
MED16	CTSK	0.00083253795
RBM14	SOX5	0.0008325355
KAL1	PSIP1	0.00083253364
SOX13	VAMP7	0.00083253364
LIMD1	TCF19	0.00083253166
TRIP13	PRKACB	0.0008325315
MECOM	TMF1	0.00083253125
TTN	RBBP4	0.0008325312
RAVER2	OTUD6B	0.0008325301
ERCC-00113	TRDN	0.0008325268
TRERF1	AFF1	0.00083252584
DNMT1	SEMA5A	0.00083252345
MRS2	KLF8	0.0008325232
CLGN	GYPB	0.0008325207
DYNC1I1	STK38L	0.00083251705
BCL11B	BAMBI	0.0008325162
SFRP2	NIPSNAP3A	0.0008325157
GATA2	JMJD1C	0.00083251536
CD48	RRN3	0.0008325127
TTN	SRSF10	0.0008325126
ZFPM2	AIP	0.00083251245
AIRE	POU2F2	0.00083251036
TTN	ARL4D	0.0008325073
SH3RF1	CXXC1	0.0008325036
TADA1	AGPAT5	0.00083250226
ZNF8	E2F7	0.0008325017
SALL3	RNF14	0.00083250145
DKK4	RARG	0.00083250005
LRRCC1	COLEC12	0.00083249784
ERCC-00004	GDAP1	0.0008324934
PMAIP1	SH3BGRL2	0.0008324918
LRIG3	EEF1A1	0.0008324887
REV3L	APOBEC3G	0.00083248527
PBX1	ARL4A	0.00083248067
RND3	POU2F2	0.0008324797
MEF2D	RUNX1	0.0008324795
GTF2H2D	BARX2	0.00083247945
MRPL1	ID3	0.00083247677
CYP26A1	PIK3R5	0.00083247427
HNRNPD	BAMBI	0.0008324717
ERCC-00165	FBXO5	0.0008324707
SNX14	SEMA5A	0.0008324696
NFIB	HAND1	0.00083246833
PURA	ID3	0.00083246763
RXRG	CLDN10	0.00083246664
WDR35	ITGA6	0.0008324653
MXD4	NUCB2	0.0008324651
MME	PCDH10	0.00083246356
ERCC-00130	TCF19	0.0008324619
RNF19A	BAG3	0.00083245826
ZNF521	NT5DC3	0.0008324572
NKX3-1	DEK	0.00083245646
MBIP	NUP35	0.00083245576
ANKRD50	IFI16	0.0008324541
NFKBIA	STIM2	0.00083245296
SAP18	DUSP10	0.00083244813
PRDM1	DYNC1I1	0.000832439
MLLT6	TRPS1	0.0008324367
TMEM38B	TRPS1	0.00083243515
BTBD10	VIM	0.00083243346
SH3RF1	ST8SIA4	0.00083243335
ASB9	POLR2K	0.00083243306
DMBX1	SORL1	0.00083242636
ERCC-00004	PMAIP1	0.0008324248
APOBEC3C	CTSK	0.0008324242
DAAM1	KLF8	0.0008324205
MCM7	SEMA5A	0.00083242013
GINS2	POLR2K	0.000832414
LHX1	BCL11A	0.0008324126
SSFA2	AGPAT5	0.00083241187
NFYB	PA2G4	0.0008324041
DYNC1I1	ITGA6	0.0008324035
HAS2	WDHD1	0.0008324001
STK38L	PCDH10	0.0008323989
SATB1	PCDH10	0.0008323973
DPF2	SPP1	0.00083239365
PALLD	TFB2M	0.0008323925
MEPE	SNX16	0.00083239074
PLOD2	ASXL1	0.0008323902
CA2	MALT1	0.00083238987
SEMA3E	E2F7	0.00083238893
ARHGAP28	RNF19A	0.0008323889
SIRT1	APLNR	0.0008323868
E2F7	MBIP	0.0008323811
PLSCR4	KIF15	0.0008323751
CALCOCO1	ACTC1	0.0008323749
ERCC-00096	SSB	0.0008323748
RHOBTB3	TRPS1	0.0008323723
RGS5	GTF3C4	0.0008323645
PMP22	CUX1	0.0008323633
ERCC-00095	YBX1	0.0008323599
POLR2K	DUSP10	0.000832358
ALCAM	FARSB	0.0008323565
RND3	ZNF142	0.0008323551
GATA6	SFRP1	0.00083235436
TADA1	EEF1A1	0.00083235325
ZNF219	NUDT11	0.0008323491
MYOCD	ENC1	0.00083234825
MCM3	SOX4	0.00083234755
FAM135A	POLB	0.00083234656
LIMD1	STK38L	0.00083234283
ALS2CR8	PA2G4	0.00083234283
PIK3R5	SLITRK2	0.0008323399
TRIP6	ZNF83	0.0008323392
ASB9	GTF3C4	0.00083233556
PATZ1	SEMA3E	0.00083233276
KDELR3	SEMA5A	0.0008323318
HAPLN1	CNBP	0.0008323294
MRPL1	ALCAM	0.00083232083
MLLT3	STK38L	0.0008323199
GLIPR2	OAS1	0.00083231943
SOX17	KLF5	0.00083231524
NFAT5	SOX5	0.000832313
GYPE	SPP1	0.0008323117
NUP54	CDC7	0.00083231117
PLSCR4	ZRANB2	0.0008323106
ERCC-00095	VHL	0.0008323106
TCF4	NLGN4X	0.0008323099
ZNF398	OTUD6B	0.00083230896
ZDHHC21	DKK4	0.0008323078
NFAT5	KDR	0.00083230535
RORB	FBXO5	0.0008323044
FUS	RAI14	0.00083230424
JMJD1C	SFRP1	0.0008323034
MATN3	ZNF142	0.0008323031
HOXB4	KLF5	0.000832302
NTS	MIF	0.0008323
FOXP1	RTKN2	0.00083229976
ANKMY2	CA2	0.0008322987
KLHL28	PLK2	0.00083229237
STK17B	WDR12	0.0008322923
MMP16	GABRB3	0.0008322917
SIX6	CCDC82	0.00083228864
RPP40	VPS13C	0.00083228276
POLR1B	HTRA1	0.0008322805
EHMT2	CDCA8	0.00083227595
RRN3	CXXC1	0.00083227473
LGALSL	CDC7	0.0008322747
POU2F2	SRSF2	0.0008322713
OXTR	GABRB3	0.00083227106
GPR83	BUB1B	0.00083226745
ZNF8	ARL4A	0.00083226553
CCND1	STIM2	0.0008322608
RAX2	RTKN2	0.0008322607
KIAA0528	ZNF589	0.00083225884
KLHL28	NFKBIA	0.00083225704
HLX	AGL	0.0008322565
GPSM2	MATN3	0.000832256
PBXIP1	KLF6	0.0008322543
NFATC1	E2F7	0.0008322464
ATF6	PRMT6	0.00083224615
CAMK2D	RBMX	0.00083224376
DPF2	VWA5A	0.00083224307
MLL3	TCF19	0.0008322428
FZD5	ZNF142	0.00083223946
PRSS35	ESRP1	0.00083223777
TRERF1	E2F3	0.0008322323
CER1	NCAPG	0.00083223166
SULF2	TNFRSF11B	0.0008322293
ALG6	ZBTB38	0.00083222665
GCA	ARHGAP42	0.0008322254
NIPSNAP3A	HIF1A	0.00083222263
NT5DC3	PLP1	0.0008322188
TCEA1	CCNA2	0.0008322138
SPP1	ZNF142	0.00083221373
BNIP3	FOXF1	0.00083220674
CCKBR	TMEM64	0.00083220506
CTNNB1	ITGA5	0.00083220436
NFKBIA	SFRP1	0.0008322041
TNC	CSRP2	0.00083220116
SRSF6	TEAD1	0.000832199
MCM4	ILF2	0.00083219755
MATN3	GLIPR2	0.0008321908
DUSP4	RRN3	0.0008321907
BTG2	VIM	0.00083218905
FUBP1	SH3BGRL2	0.00083218765
GRPR	NXT2	0.00083218317
CDCA2	BCL11A	0.000832181
COMMD10	NUCB2	0.0008321789
MCM4	NT5DC3	0.0008321748
OTX2	ZHX3	0.0008321715
ERCC-00095	SOX5	0.00083216303
BLM	SP100	0.00083215884
ANXA3	FLRT2	0.00083215866
PRPS2	TRDN	0.0008321566
FAM117B	ENO1	0.00083215407
CNTRL	HMGA1	0.0008321525
CCNE2	EGR1	0.0008321492
PITX2	BUB1B	0.00083214784
CCKBR	FOXP1	0.00083214557
CDK6	NT5DC3	0.0008321436
ERCC-00046	GDAP1	0.00083214336
SPPL2A	NT5DC3	0.0008321415
ERCC-00060	NIPSNAP3A	0.00083213864
FASTKD3	FXR1	0.00083213457
PDGFRA	TFB2M	0.0008321329
FAM117B	MBIP	0.00083213195
ZIC2	BUB1B	0.0008321306
MED14	VHL	0.00083212927
KLF8	NDC80	0.0008321256
CREB3L2	MAMLD1	0.0008321245
KLHL6	ZNF142	0.0008321237
MCC	NUCB2	0.0008321229
PPT2	SEMA3E	0.0008321227
LMO2	KLF8	0.0008321216
NUAK1	CD48	0.0008321211
HDAC9	CSRP2	0.0008321182
HAPLN1	PHC1	0.00083211786
HNRNPK	TBX3	0.0008321109
HPRT1	CCNE2	0.00083210855
DAXX	TFB2M	0.0008321061
FER	KLHL12	0.0008321043
ERCC-00092	SOX5	0.0008321014
ZBTB2	RNF14	0.0008320999
ARID4B	AGPAT5	0.000832095
ZBTB38	SP110	0.0008320934
MYCN	NLGN4X	0.0008320928
ATG4C	SLC36A4	0.00083209184
YPEL5	IL6ST	0.0008320911
TGFB1I1	ANKZF1	0.00083209074
MMP16	CUX1	0.00083209074
WWTR1	FLRT3	0.0008320817
PCDH7	GDAP1	0.00083207386
FLI1	FASTKD3	0.00083206646
FOXD3	KLHL28	0.0008320652
SIRT1	RBPJ	0.00083206274
BCL11A	ALCAM	0.0008320604
RUVBL2	IL6ST	0.0008320584
TPD52	MAPK10	0.000832058
ERCC-00095	RBM14	0.00083205424
ERCC-00074	PROM1	0.0008320533
TIMP3	NLGN4X	0.000832053
SLC19A2	SLC36A4	0.00083205284
SPPL2A	ALCAM	0.000832051
TCOF1	COLEC12	0.0008320501
HNRNPAB	RPP40	0.0008320483
APBB2	ZNF83	0.00083204807
RNPS1	NT5DC3	0.0008320471
ERCC-00044	KIF15	0.0008320465
PAM	FASTKD3	0.0008320454
PATZ1	MALT1	0.0008320439
GPSM2	MRPS35	0.0008320403
SNX18	TEAD4	0.000832039
HMGN2	NRP2	0.00083202723
RARG	SMAD5	0.00083202677
U2AF1	MATN3	0.0008320257
BRWD1	ST8SIA4	0.0008320246
FOXH1	GATA4	0.0008320231
COL1A2	FXR1	0.0008320188
TRAPPC8	GABRB3	0.0008320178
POU2AF1	XRCC5	0.0008320136
ASS1	ZNF83	0.0008320121
RARG	RFC3	0.000832011
POU3F1	AGPAT5	0.0008320099
KIF21A	LRIG3	0.0008320066
HIF1A	VWA5A	0.0008319973
ALPK2	HAND1	0.0008319956
GATA3	ACTC1	0.00083199015
FBXO5	ITGA5	0.00083198847
HEG1	RIPPLY1	0.0008319865
ZNF107	TCF19	0.00083198113
MEX3C	NCAM1	0.0008319766
NKX3-1	SNRPD1	0.0008319757
H1F0	STIM2	0.00083197333
FEZ1	ODC1	0.000831971
MCM5	SFRP1	0.0008319699
TTC27	TSPAN12	0.00083196966
MSANTD3-TMEFF1	NLGN4X	0.00083196926
DKK4	DMBX1	0.00083196786
ARID3B	TCF19	0.0008319665
RARG	GATA4	0.0008319639
MCC	INSIG2	0.0008319625
ANKRD28	RUVBL2	0.0008319621
CAMK2D	POU2F2	0.00083195843
DUSP10	ZHX3	0.0008319566
DCAF6	COLEC12	0.0008319525
ERCC-00165	ITGA6	0.00083194923
PRICKLE1	MIF	0.0008319457
ANGPT2	CCNE2	0.0008319441
PROM1	INSIG2	0.00083193916
ZNF24	CER1	0.00083193893
QPCT	HPRT1	0.0008319337
ERCC-00002	TRDN	0.00083193363
LTBP1	PBX1	0.00083193363
MECOM	BUB1B	0.00083192915
GLDC	MIF	0.0008319211
ZNF239	PRMT6	0.0008319184
CXXC1	ANKRD50	0.0008319146
MANEA	PIK3R5	0.00083191454
CNBP	CTSK	0.00083191274
PITX2	APOBEC3G	0.00083191146
RFXANK	POLR2F	0.0008319091
CRX	VHL	0.00083190453
KIF23	RBM14	0.00083190267
LEF1	TRPS1	0.00083190075
APLNR	PRKACB	0.0008319003
FOXF1	SIRT1	0.00083189976
PHLDB2	ENC1	0.0008318953
ASH2L	RMI1	0.00083189504
LPGAT1	POLB	0.000831893
RXRG	BTG2	0.00083189196
MEPE	ZNF521	0.0008318917
C4orf46	PELI2	0.000831889
PRIM1	PHC1	0.0008318866
UBTF	SH3BGRL2	0.00083188456
ZNF8	POU2F2	0.0008318812
CLDN10	POU2F2	0.0008318803
ALG6	PRKACB	0.0008318724
MEIS1	LIFR	0.0008318716
ZFP42	NLGN4X	0.00083186576
PPARGC1B	FUBP1	0.00083186565
CNBP	ETV7	0.0008318651
LIPG	KLF5	0.0008318621
AMN1	SOX5	0.00083186186
HLX	CD200	0.00083185773
KHDRBS2	TRPS1	0.0008318552
XRCC5	NFYB	0.0008318538
HIF3A	APOBEC3G	0.000831853
CCKBR	TTK	0.000831851
ERCC-00004	TRDN	0.0008318496
BCAR3	DDAH1	0.0008318469
PBX1	NRIP1	0.0008318469
ERCC-00009	DPH2	0.00083184283
ERCC6L	VHL	0.00083184266
HDGF	ST8SIA4	0.00083183777
LDB2	ENC1	0.0008318353
BUB1B	NONO	0.0008318325
SHOX2	EPCAM	0.0008318279
SNX14	RTKN2	0.00083182566
SEMA5A	ITGA6	0.0008318173
LIFR	PCDH7	0.0008318115
COLEC12	MAML3	0.0008318084
SPP1	TEAD1	0.00083180214
IRF1	FOXD3	0.00083180214
IRF1	KRCC1	0.00083180034
NFAT5	CDC7	0.00083179923
HOXB2	FUS	0.0008317954
POLR2D	BUB1B	0.0008317923
RNF138	WDR12	0.00083179044
SLC39A8	POU2F2	0.00083178957
TFAP4	TNFRSF11B	0.00083178957
APOBEC3G	CLDN10	0.00083178905
MEIS1	FARSB	0.00083178416
ZDHHC21	ASXL1	0.0008317812
TTC39B	CYP26A1	0.00083177997
BTG2	MALT1	0.0008317794
QPCT	CDH11	0.0008317778
RSPO3	NT5DC3	0.000831777
TPD52	PA2G4	0.00083177607
PER3	STK38L	0.0008317669
TP53INP1	ALCAM	0.00083176285
XRCC5	ANKRD50	0.0008317586
ERCC-00003	CXXC1	0.000831753
SPP1	GLIPR2	0.00083175173
ZIC3	OAS1	0.00083175104
PBX1	HAND1	0.0008317504
APLNR	E2F7	0.00083174923
CASD1	MALT1	0.00083174853
RRN3	ETV1	0.000831744
PAM	AGPAT5	0.0008317422
TRUB1	DKK1	0.0008317405
SIPA1L2	CDC7	0.0008317338
POLR3G	PLP1	0.0008317336
NRIP1	HMGA1	0.00083172595
GCA	PRKACB	0.0008317237
MPHOSPH9	OTUD6B	0.0008317218
TPD52	GTF3C4	0.00083171634
CEBPZ	MCM6	0.00083171565
DCLK1	PCDH10	0.0008317129
POLR1B	VHL	0.00083171186
NXT2	ANKRD50	0.00083171163
CBFA2T2	ZNF202	0.0008317051
AFF4	NLGN4X	0.00083170395
CBX3	ALCAM	0.0008317015
GPR83	DKK1	0.0008316995
PPARGC1B	ASH2L	0.00083169853
CBFA2T2	FASTKD3	0.00083169795
IL6ST	SP110	0.00083169393
WDR12	GPC6	0.0008316937
KLF7	OTUD6B	0.00083168753
STK38L	PROM1	0.0008316847
RAVER2	NPM1	0.0008316806
TNC	GLIPR2	0.00083168026
CLDN11	CD48	0.00083167857
CHL1	WDHD1	0.0008316777
HCFC1	CTSK	0.0008316714
ZHX3	GTF3C4	0.0008316703
PRDM1	AFF1	0.0008316702
AK4	CDC7	0.00083166314
TNFRSF11B	PRMT6	0.00083166186
RBPJ	LRIG3	0.00083166006
GLIPR2	TCF4	0.0008316587
LTBP1	C3orf14	0.0008316569
AFF4	LRIG3	0.0008316546
ERCC-00042	POLR2G	0.0008316502
CDH11	RMI1	0.0008316477
SH3BGRL	PGM2	0.0008316475
TRPS1	CCNE2	0.0008316471
DNMT3A	FASTKD3	0.00083164655
NFYB	PBX1	0.0008316464
S1PR3	RBFOX2	0.0008316463
PELI2	MXI1	0.00083164213
MRPL1	DNMT1	0.0008316386
ETV3	BTF3	0.00083163835
TBX20	STK38L	0.0008316372
TCOF1	CTSK	0.0008316358
DECR1	NT5DC3	0.00083163276
PDLIM3	HIF1A	0.00083162996
KLHL6	GPC6	0.00083162624
ANKRD28	ROR2	0.0008316168
MKI67IP	GDAP1	0.00083161605
FUBP1	ANKZF1	0.0008316158
DPYSL3	CUX1	0.0008316157
HOXB6	NFKBIA	0.00083161483
SYNC	EPCAM	0.0008316117
ESRP1	SIRT1	0.0008316105
MLF1IP	PRMT6	0.00083161006
TMEM38B	TCF4	0.00083160965
NCAPG	GABRB3	0.0008316088
MED14	APEX1	0.00083160854
TDP2	STK38L	0.0008316081
MBIP	KIF15	0.000831608
COL4A1	PBX1	0.0008316076
PTGR1	ASXL1	0.0008316072
MLLT6	OTUD6B	0.0008316071
TTC27	FLRT3	0.0008316066
ALS2CR8	LGR5	0.0008316019
CDC7	ITGA5	0.00083159906
HSD17B11	PGM2	0.00083159364
ZNF142	TRPS1	0.0008315923
PHLDB2	CCNE2	0.0008315885
PPP1R9A	BUB1B	0.0008315885
CCKBR	RGPD2	0.000831585
PSIP1	LRIG3	0.0008315841
WDR35	ARHGAP42	0.000831582
ATG4C	ITPR2	0.0008315814
PLSCR4	BTG2	0.00083158026
ESRP1	JMJD1C	0.0008315785
FBXO5	EPCAM	0.00083157804
RFC3	TRUB1	0.00083157734
ERCC-00046	TRDN	0.0008315764
NAP1L3	MAMLD1	0.000831575
ZNF8	MYOCD	0.0008315742
CTNNB1	APEX1	0.0008315726
ZCCHC11	PRMT6	0.0008315687
ETV7	MYCT1	0.00083156617
TBX3	GTF3C4	0.00083156506
ZNF521	SNAPC4	0.00083156506
ZNF516	ST8SIA4	0.0008315591
CAMK2D	VWA5A	0.00083155866
NDC80	GABRB3	0.0008315578
HOXB6	ZNF24	0.0008315551
TRIM33	KDR	0.0008315505
HNRNPD	NUDT11	0.0008315494
TIMM8A	SIRT1	0.0008315446
ARFGAP3	COLEC12	0.0008315446
ESCO2	DKK4	0.0008315415
PGM2	SIRT1	0.0008315391
ASS1	FBXO5	0.0008315385
KIF21A	MCM7	0.0008315361
TRERF1	CDK6	0.0008315299
FST	PGM2	0.00083152374
DAAM1	HTRA1	0.0008315207
STT3B	ANKZF1	0.00083151856
ERCC-00095	SOX4	0.000831517
CA2	POLR2G	0.000831517
MPHOSPH9	PCDH10	0.0008315103
MIA3	TRDN	0.0008315059
RSPO3	RIPPLY1	0.00083150563
WWTR1	CTSK	0.00083150156
SYNE2	SEMA5A	0.00083150115
PHLDB2	GABRB3	0.000831501
PSMD9	KLF8	0.0008314974
MLL3	ZNF471	0.00083149696
SEMA5A	TRUB1	0.00083149696
KIAA0528	RBM14	0.00083149574
PENK	LRIG3	0.0008314956
TRIM22	GABRB3	0.00083149504
ZNF239	ARHGAP42	0.00083149376
TTC39B	KIF15	0.00083149195
NUP54	SH3BGRL2	0.0008314919
NOC3L	YBX1	0.0008314911
FOXD3	FN1	0.0008314901
TIPIN	OTUD6B	0.00083148957
GATA3	NUCB2	0.000831488
TTC39B	GPC6	0.0008314875
HNRNPK	KIF23	0.0008314852
SF1	TEAD4	0.0008314841
RAI14	SIRT1	0.00083148375
LHX1	KIF15	0.0008314778
COL5A1	BNIP3	0.00083147374
POLR2I	GDAP1	0.00083147263
FASTKD3	MAPK10	0.00083147216
TRIP11	SLC36A4	0.0008314707
ELL2	NRP2	0.0008314682
ELOVL2	RFC3	0.0008314667
ERCC-00004	ARL4A	0.00083146396
VASH2	AR	0.0008314635
PDCD11	RMI1	0.00083145965
GRHL2	STK38L	0.0008314583
XRN1	STK38L	0.00083144865
SATB1	STAT3	0.0008314461
CCDC82	CCND1	0.00083144475
HOPX	FARSB	0.00083143933
PRKACB	MYOF	0.00083143776
PHC1	MATN3	0.00083143596
KIAA1109	CYP26A1	0.0008314346
ELOVL2	AGPAT5	0.00083142874
ZEB2	CHEK2	0.00083142804
ERCC-00042	ODC1	0.0008314274
GYPE	DNA2	0.00083142496
BRWD1	CXXC1	0.0008314232
CDCA8	TEAD1	0.0008314229
C3orf14	ANKRD50	0.00083142234
KHSRP	SIRT1	0.0008314216
PRPS2	SH3BGRL2	0.0008314216
NDUFC2-KCTD14	MXI1	0.00083141786
HTRA1	MAPK10	0.00083141756
GTF3C4	RUVBL1	0.00083141756
EEF1A1	SOX17	0.00083141495
PARN	PPARGC1B	0.0008314109
DDHD2	CENPK	0.0008314045
TRIM2	SLC36A4	0.0008314024
ASS1	ZIC2	0.00083140173
KIAA0528	STIM2	0.00083139946
ERBB4	EGR1	0.00083139876
MPHOSPH9	DPH2	0.0008313969
HOMER1	SOX5	0.0008313865
DYNC2LI1	PDCD4	0.0008313849
ZBTB2	HTRA1	0.0008313802
SMARCD3	ASXL1	0.0008313799
STAT3	ETV7	0.00083137926
CCKBR	LRAT	0.00083137833
VASH2	KLHL12	0.000831374
TBX3	DLC1	0.000831371
COL4A1	DKK1	0.0008313707
WDFY1	GSC	0.0008313692
AK4	TMF1	0.0008313687
