Gene1	Gene2	EdgeWeight
BARX2	ZNF142	0.00090738304
AIRE	ETV3	0.00090738205
VPS13C	LPGAT1	0.00090738153
ARL4D	SMAD5	0.0009073776
E2F7	ANKRD28	0.0009073761
NIPSNAP3A	EHMT2	0.0009073692
MCM4	ANKRD28	0.0009073669
SLC19A2	C4orf46	0.00090735615
E2F3	MED14	0.0009073554
CBFA2T2	HOXB7	0.0009073546
TTC39B	NRP1	0.00090735103
SP100	NTS	0.00090734876
ERCC-00111	APBB1	0.0009073479
ZCCHC11	ANKMY2	0.0009073478
ESRRG	ZNF518B	0.00090734597
KLF7	OTUD6B	0.000907345
ASB9	HOXB6	0.00090734
POLR2G	RBM14	0.00090733956
EHMT2	KDELR3	0.00090733235
ERCC6L	FZD5	0.0009073288
RBMX	RUVBL1	0.0009073245
CRABP2	ZNF142	0.00090732315
MCM3	POLR1B	0.0009073194
AES	WLS	0.0009073192
DAAM1	NRP2	0.0009073188
PDLIM3	CUL1	0.00090731774
PPPDE1	STIM2	0.0009073173
ZFHX3	FOXH1	0.000907316
CER1	STC1	0.00090731576
MDM4	SMAD2	0.00090731407
CHEK2	GATA6	0.0009073135
KIAA1467	HELZ	0.00090731273
LGR4	CALCOCO1	0.0009073115
TRAPPC8	THAP9	0.00090731116
HPRT1	NAP1L3	0.00090730935
JMJD1C	ESPL1	0.0009073084
BHLHE40	MAN1A1	0.0009073068
FUS	LPGAT1	0.0009073046
RBPJ	SMG6	0.0009073044
CYP26A1	CCDC141	0.0009073012
ERCC-00113	SUPT7L	0.00090729765
PPPDE1	ZBTB2	0.0009072958
SYNE2	TIPIN	0.0009072907
NAA15	PRKACB	0.0009072887
TRIP6	STK3	0.0009072875
MEX3C	GPC3	0.0009072833
MYCN	ANKRD26	0.00090728037
KDR	SERHL2	0.00090727955
WDR3	PATZ1	0.00090727815
CREB3L4	MRPS35	0.000907277
NT5DC3	BHLHE40	0.0009072746
LRR1	NDUFC2-KCTD14	0.00090727204
THAP9	DPYSL3	0.0009072706
SLC19A2	APBB1	0.0009072658
FBXO34	PRKACB	0.0009072642
PLOD2	WDR3	0.00090726116
BCAR3	FAM89A	0.0009072607
MAFF	MFAP4	0.0009072607
SUPT7L	ANKMY2	0.000907258
SH3BGRL	ANKMY2	0.00090725714
MYBBP1A	HOXB7	0.0009072566
SNX18	QPCT	0.00090725394
IRF1	ASS1	0.0009072528
MCM6	CCNA2	0.00090725237
ETV1	CDC20	0.0009072519
POLR2I	GYPE	0.0009072519
MLL3	ATF6	0.0009072512
TIPIN	CCDC141	0.0009072483
MAFF	SMAD2	0.0009072479
RPE	SLC19A2	0.0009072463
RFPL2	STIM2	0.00090724183
MCC	LGR4	0.0009072416
HOXB4	TRIP11	0.000907241
GLMN	FBXO28	0.00090724067
CEBPZ	MFAP4	0.0009072373
USP44	KLHL12	0.0009072364
NUDT11	ZNF8	0.00090723316
NR3C1	ZBTB2	0.00090722967
HESX1	PRDM1	0.0009072294
DYNC1I1	WDHD1	0.00090722647
LIMD1	TMEM38B	0.00090722484
COLEC12	NFIA	0.0009072159
SATB1	NUDT11	0.0009072105
TNFRSF11B	FAM135A	0.0009072093
ERCC-00096	HOXB2	0.0009072091
CCDC138	TCF7L1	0.00090720865
SLC46A3	CYP26A1	0.0009072053
POLB	NXT2	0.0009072027
SEMA6D	WNT5A	0.00090720196
MSANTD3-TMEFF1	NFIA	0.0009072017
SNRPD1	LPIN1	0.0009072004
TLR4	ZBTB2	0.00090719946
HOXB6	TEAD4	0.0009071993
PPT2	ROR2	0.0009071897
KLHL28	ALG6	0.00090718956
ZNF764	COL5A2	0.0009071894
ARID3A	ELK3	0.0009071867
TEAD1	NCAM1	0.0009071822
SOX4	CYP26A1	0.0009071809
DEDD2	FOXJ2	0.00090717775
ISL1	ERCC6L	0.0009071728
PGM2	CUL1	0.00090717216
TJP2	XRN1	0.0009071688
IFI16	COLEC12	0.00090716657
ZNF30	APC	0.00090716436
KAL1	ZBTB2	0.00090716075
OAS1	MDM4	0.00090715924
PTMA	AGL	0.00090715685
PRMT6	RNF138	0.000907156
POLR1A	SLC35A3	0.0009071554
EEF1A1	VPS54	0.00090715516
ZEB1	ATP11B	0.00090715446
HOXB4	GABRB3	0.0009071526
HNRNPD	HPRT1	0.00090715184
DDX54	KLF8	0.0009071504
RFESD	DPYSL3	0.0009071479
RPP40	EHMT2	0.0009071437
MRS2	WDR3	0.0009071423
ERCC-00042	CUL1	0.00090714096
SYNC	CA2	0.0009071363
SLC39A11	B4GALT4	0.0009071334
GATA3	SUPT7L	0.0009071312
NKX3-1	PATZ1	0.0009071257
THY1	SUPT7L	0.0009071233
PLP1	FOXH1	0.0009071222
RUNX1	CUL1	0.0009071181
FARSB	NR3C1	0.00090711704
SRSF3	MCM4	0.00090711593
DLGAP5	PRDM1	0.00090711523
PLAU	ITGA5	0.0009071127
FUBP1	ELMOD2	0.0009071107
ST8SIA1	CCDC138	0.0009071085
CCNA2	UTP15	0.0009071081
DKK1	SNAPC4	0.00090710766
NTS	FZD5	0.0009071062
ATG4C	ARID5B	0.00090710545
PNPLA8	ANKMY2	0.00090710155
ASB9	DTL	0.00090709847
ARHGAP42	PRPS2	0.0009070975
HLA-DQB1	MED14	0.00090709457
APOBEC3C	LGALSL	0.00090709433
EHMT2	NCAM1	0.0009070896
PELI2	ZNF471	0.00090708816
NUDT11	NXT2	0.0009070825
SMAD5	GPC6	0.0009070825
E2F4	RRAS2	0.00090707827
MXD4	PRMT6	0.0009070782
POLR2K	TRIM33	0.0009070736
GLDC	FBXO5	0.00090707274
BCL11A	SMG6	0.0009070726
KLF5	RBBP4	0.00090707
THY1	ZNF518B	0.0009070696
MMP16	MED14	0.0009070626
ZCCHC11	MED14	0.00090705906
AEBP1	ELK3	0.00090705534
ERCC-00130	CENPK	0.0009070547
MAFF	ALG6	0.0009070543
USP44	MRPS35	0.0009070529
ALCAM	KDR	0.0009070474
UTP15	GLMN	0.0009070467
GYPA	PDGFA	0.00090704503
IRF1	FAM89A	0.00090703566
RUVBL1	ZNF764	0.0009070353
MECOM	COLEC12	0.0009070306
MSX1	DLC1	0.0009070296
JMJD1C	CCNA2	0.0009070288
PHB2	CNTRL	0.0009070278
CALCOCO1	CDCA2	0.0009070272
NFAT5	AMN1	0.00090702344
MPHOSPH9	BTBD10	0.0009070203
PDCD4	SMG6	0.0009070158
ESRP1	ANGPT2	0.00090701366
RAVER2	C3orf14	0.00090700906
FARSB	PRMT6	0.00090700545
STAT2	C4orf46	0.0009070052
SLC46A3	KAT7	0.00090700283
NCAPG	ZNF107	0.0009069956
LGR5	ESCO2	0.0009069859
CCNB2	SH3RF1	0.0009069821
BCAR3	DSCC1	0.00090698083
PRMT6	CUL1	0.00090697187
GCM1	AIRE	0.0009069711
ERCC-00145	GPC6	0.0009069709
NUDT11	RTKN2	0.0009069698
ID3	POLR2G	0.00090696954
CCDC81	RNF13	0.00090696855
SEMA3E	GLMN	0.0009069678
RHAG	GYPB	0.00090696214
KAL1	NEDD9	0.00090696063
ECI2	ZNF142	0.0009069602
OTUD6B	XRN1	0.00090695685
DLC1	ZNF518B	0.00090695196
TIMM8A	MLLT6	0.0009069488
MCM7	NDUFC2-KCTD14	0.0009069485
ZNF8	SORL1	0.0009069474
BARX2	WDHD1	0.00090694334
TCF4	CBR1	0.0009069386
COL5A2	PIK3R5	0.00090693793
CLDN11	PDGFA	0.00090693665
SPIB	HELZ	0.0009069344
PRMT6	STIM2	0.00090693065
MCCC1	CEP290	0.0009069295
KLHL6	LRAT	0.000906928
KHSRP	CENPK	0.0009069279
ASS1	GABRB3	0.0009069273
PLXNA2	CCNB2	0.0009069245
C12orf23	NUP35	0.0009069239
POU2F2	CEP55	0.00090692303
ANKZF1	RRN3	0.0009069218
OXTR	PRTG	0.0009069176
NEDD4	ZBTB2	0.0009069151
TDP2	BTBD10	0.0009069113
MEIS1	NRP1	0.00090690836
CITED2	RAD51	0.00090690557
CYP26A1	TRIM33	0.00090690213
MAP3K2	HELZ	0.00090690196
HCFC1	NAP1L3	0.0009068988
ZNF146	E2F3	0.00090689835
MLLT6	MXD4	0.00090689765
POU3F1	ZNF516	0.0009068965
TRIM25	KIAA1109	0.00090689317
KLHL28	LRR1	0.0009068896
KIAA1324L	DPF2	0.00090688467
ETV7	APC	0.00090688415
TRIM28	SALL2	0.00090688356
HLX	KLF5	0.0009068818
C11orf82	TRIP11	0.0009068802
SHOX2	ABCA1	0.0009068791
PTPRZ1	IFI16	0.0009068788
WDR35	SALL2	0.00090687844
RMI1	ELMO1	0.00090687623
GRPR	PIK3R5	0.0009068739
ERCC-00112	APBB1	0.0009068736
TRAPPC8	ZNF398	0.00090687216
ERCC-00053	WLS	0.00090687216
HMGA1	ZNF30	0.0009068696
NFAT5	C3orf14	0.0009068679
HIST1H1B	XRN1	0.00090686517
DEPDC1B	GTF3C4	0.0009068649
FOXP1	PFKFB2	0.0009068628
BTG2	SMG6	0.00090686174
SEMA6D	KDM6A	0.0009068592
COL4A1	MXI1	0.00090685824
SFRP2	SH3RF1	0.00090685574
ERCC-00062	NFIC	0.0009068555
ELMOD2	KLF5	0.0009068554
ITM2A	LIPG	0.0009068507
FOXH1	NDC80	0.0009068443
LRAT	PATZ1	0.00090684224
HOXB2	GLMN	0.0009068412
PLK2	NUAK1	0.00090684096
GINS2	DTL	0.0009068338
PDCD4	CDC20	0.0009068332
BCAR3	FOXH1	0.0009068315
FOXJ1	ETV3	0.0009068289
CEP85L	IFI16	0.0009068269
VHL	CD200	0.0009068244
CPVL	CASD1	0.0009068211
SLC19A2	KIF15	0.0009068147
MYBL2	AGL	0.00090681366
ANXA3	CEP290	0.0009068127
RARG	STK38L	0.00090680184
HMGA1	PHF21A	0.00090679654
PRSS23	AMN1	0.0009067939
TRIP13	DKK1	0.0009067923
HOMER1	NUP35	0.0009067918
ZNF219	ZNF142	0.00090678676
U2AF1	CDCA8	0.0009067847
HSD17B11	NFE2L3	0.0009067816
POLR2F	CNTRL	0.0009067812
MCM5	OTUD6B	0.0009067802
MBIP	NXT2	0.0009067787
RBBP8	ZFYVE16	0.0009067775
ENO1	SKA3	0.0009067762
VAMP7	UHRF1	0.0009067744
TTC39B	LPGAT1	0.0009067729
LRRCC1	MYBBP1A	0.0009067701
POLR2A	NXT2	0.000906769
MIA3	ITGA5	0.0009067653
VIM	SLC46A3	0.00090676127
TJP2	ANKRD26	0.0009067592
RAI1	ARHGAP29	0.00090675714
SLC39A8	MXD4	0.000906756
SRSF3	MRS2	0.0009067491
SMG6	MIA3	0.00090674905
GLRX	THAP9	0.00090674433
ERCC-00003	CCNA2	0.00090674416
SPIB	KIAA1109	0.0009067435
HOXB7	ZFYVE16	0.00090673566
UBTF	AGL	0.00090673304
PHLDA1	TIPIN	0.00090673135
COL5A2	DPF2	0.00090673123
MATN3	ALG6	0.00090673054
SOX2	TRPS1	0.00090673036
ZNF521	ANKRD26	0.0009067301
HOXB4	DPYSL3	0.000906727
NFATC3	B3GNT5	0.00090672536
ASB9	STK3	0.0009067234
RIPPLY1	DDAH1	0.0009067214
SMAD2	TRIM25	0.00090671977
NFIA	SMARCC1	0.00090671884
SNRPB	ZNF518B	0.0009067169
ZNF512	POLR1A	0.00090671546
ZNF587	PHLDB2	0.00090671534
ERCC-00074	BMP4	0.00090671075
TIMM8A	ELMOD2	0.0009067077
CSRP2	RFESD	0.0009067025
TCEA1	TIPIN	0.00090669503
TMEM47	E2F3	0.00090669486
ENO1	NAP1L3	0.0009066945
RUVBL1	ANKMY2	0.0009066933
TTK	ZNF83	0.0009066895
MAMLD1	CLDN10	0.000906687
ISL1	CIITA	0.0009066845
MTERF	SLC19A2	0.00090668234
SALL3	NDUFC2-KCTD14	0.00090668135
DCAF6	CCDC138	0.0009066797
PSIP1	NRP1	0.000906676
CPVL	MSANTD3-TMEFF1	0.00090667524
KIAA1324L	POLR1A	0.0009066678
CALB1	JPH1	0.0009066668
PHF21A	SUPT7L	0.0009066613
FER	CPE	0.0009066611
LGALSL	FBXO28	0.0009066592
HOMER1	TRAPPC8	0.0009066553
ASH2L	SRSF6	0.0009066532
SMAD6	B4GALT4	0.00090665184
MAP4K3	TRAPPC8	0.00090665143
SERPINE2	SNAPC4	0.00090665056
WDR5	DSCC1	0.0009066469
DTL	IFI16	0.0009066415
BNIP3	ZNF471	0.0009066386
ZBTB38	GPC6	0.0009066382
GCM1	IFI16	0.000906637
IFI16	FER	0.00090663595
POU2F1	BMPR1A	0.0009066348
ATP2B4	RTKN2	0.00090663275
ELMO1	NUP35	0.0009066325
ARL4A	UTP15	0.00090663217
BLM	WDFY1	0.0009066299
CCDC138	ZFYVE16	0.0009066276
ESCO2	NFKBIB	0.00090662355
BCLAF1	ALG6	0.0009066218
RTKN2	POLR1B	0.00090661854
TDRD7	ZNF8	0.0009066162
MEIS1	TRPS1	0.0009066129
ETV7	ESCO2	0.00090661034
RNF13	SFRP1	0.000906609
RALB	CLGN	0.0009066073
LUM	GATA6	0.0009066046
CCDC81	SALL2	0.00090660405
TLE1	PHC1	0.00090660254
TBC1D4	CDCA8	0.0009066015
EOMES	IFI16	0.0009065988
KLF5	PLK2	0.0009065979
TAF1L	MEX3C	0.0009065959
RIPPLY1	SRC	0.00090659375
HMGN2	BMP4	0.0009065896
PRPS2	AGL	0.00090658583
FXR1	HELZ	0.0009065853
TTC27	RNF138	0.00090658484
ERCC-00046	NEDD9	0.0009065842
ANKRD13C	ATF6	0.0009065827
TCF19	MRPS35	0.00090658176
SKA3	SMARCC1	0.00090658054
NIPSNAP3A	RRN3	0.00090657565
RRAS2	CCNB2	0.0009065746
MYCT1	PDGFA	0.0009065741
DNAJC2	CCNA2	0.00090657343
HOXB6	RRAS2	0.0009065721
THAP9	MIA3	0.0009065719
ETV1	CDCA2	0.00090657116
ACOX3	NFE2L3	0.00090657035
TRIP6	HOMER1	0.000906564
APOBEC3C	ABCA1	0.00090656354
NR2C1	SLC39A11	0.0009065629
MXI1	GCM1	0.00090655993
COL4A1	THY1	0.000906555
APBB2	LHX1	0.0009065546
TP53	CAP2	0.00090655265
ERCC-00025	SERPINE2	0.0009065489
KRCC1	MALT1	0.00090654806
REL	ELK3	0.0009065465
KIF23	WLS	0.0009065357
PDCD11	TFAP4	0.00090653397
PLOD2	CCNA2	0.00090653374
PATZ1	UHRF1	0.0009065334
RAD51AP1	BHLHE40	0.0009065334
SERPINE2	CDC7	0.000906531
HIST1H1B	DUSP4	0.00090653036
FOXP1	RFPL2	0.0009065186
SYNE2	TEX10	0.0009065154
MKI67IP	WLS	0.0009065122
COBLL1	BMPR1A	0.0009065122
TFAP4	DEDD2	0.0009065106
CCKBR	GLMN	0.0009065075
TFAP2A	ZNF146	0.000906507
NR3C1	MECOM	0.00090650487
PFKFB2	PRPS2	0.00090649986
MSX1	WWP1	0.00090649567
PENK	EMB	0.0009064945
PLAGL1	TRIP13	0.0009064889
SRSF1	ZNF165	0.0009064885
MCM3	KLF5	0.0009064882
SEMA6D	STIM2	0.000906483
DCAF6	ZNF471	0.0009064829
PHF21A	TCF7L1	0.0009064817
NR0B1	LIPG	0.0009064762
SLC36A4	AIRE	0.00090647436
LMX1B	TTC27	0.00090647413
DEK	POLR1A	0.00090647297
YBX1	WNT5A	0.0009064714
TRERF1	OTUD6B	0.0009064685
ACOX3	KDR	0.00090646604
NUCB2	FAM89A	0.0009064585
ERCC-00095	GPC6	0.00090645807
DNA2	TIPIN	0.00090645737
NHLH2	ZBTB2	0.0009064554
NUP35	TRIP11	0.0009064515
YBX1	KDR	0.00090644934
CDK6	ZNF471	0.0009064486
GNG11	SEMA3E	0.0009064473
KLHL12	TAF1L	0.00090644555
KIAA1324L	WLS	0.0009064401
MIF	ARL4D	0.00090643694
CLGN	NEDD9	0.00090643653
RUVBL1	HOMER1	0.00090643397
STC1	CCDC141	0.00090643077
DUSP10	HTRA1	0.00090643065
CSDE1	AGL	0.00090642914
VASH2	SALL2	0.0009064271
RORB	ELK3	0.0009064266
LUM	AMN1	0.000906425
KIAA0528	ZNF8	0.00090642174
TRAF6	WNT5A	0.00090642046
ZFYVE16	KIF15	0.0009064144
CEP55	DEPDC1B	0.00090640865
SIRT1	TP53INP1	0.00090640766
CLDN10	DTL	0.0009064072
ZKSCAN1	PATZ1	0.00090640405
RBPJ	GATA6	0.0009064038
KLF6	RRAS2	0.00090639817
CCKBR	NR2C1	0.00090639794
GPC6	QPCT	0.00090639706
NFATC1	OAS1	0.0009063969
SNX16	SLC35A3	0.0009063943
KAT7	SOS2	0.0009063914
HOMER1	TIPIN	0.0009063881
LRR1	BTG2	0.0009063846
CPVL	MEF2D	0.0009063791
RFXANK	ST8SIA4	0.0009063791
TLR7	SENP7	0.00090637885
YAF2	OAS1	0.0009063787
DNA2	KLHL28	0.00090637495
PPM1H	SRC	0.0009063735
ATG4C	RBBP8	0.0009063704
TTC39B	HELZ	0.00090636994
GCA	CA2	0.00090636994
KLHL4	ZNF30	0.0009063693
FUBP1	RRAS2	0.0009063682
KDR	LPGAT1	0.0009063666
PPT2	MFAP4	0.0009063621
AMIGO2	PDGFA	0.0009063615
NAP1L3	LDB2	0.00090635836
CCKBR	ABCA1	0.0009063545
HELZ	RUVBL1	0.0009063505
CASD1	LPIN1	0.00090634933
SLC6A15	NUP35	0.0009063448
NCAPG	TMF1	0.00090634346
LIMD1	GCM1	0.00090633676
PPARGC1B	CASD1	0.00090633525
GYPB	PIP4K2A	0.0009063351
SRSF3	NRP1	0.00090633024
TTK	CEP290	0.00090632826
DDHD2	PDCD11	0.0009063224
CLDN11	IGDCC4	0.0009063198
SNAI1	SFRP1	0.00090631924
GATA3	THAP9	0.0009063121
PARN	SALL2	0.0009063039
ZNF398	DPYSL3	0.0009063037
NCOA6	NCAM1	0.00090630323
NDUFC2-KCTD14	WDR12	0.0009063009
APEX1	PRMT6	0.0009062987
SHOX	TFB2M	0.00090629864
ARFGAP3	FAM89A	0.00090629765
ACTC1	MRS2	0.00090629753
TLR7	B4GALT4	0.00090629415
RIN2	MAN1A1	0.0009062923
ERCC-00062	ZNF521	0.0009062899
RTKN2	STT3B	0.00090628635
AMN1	DNMT3B	0.0009062823
ZNF280B	PRMT6	0.0009062784
ID1	RFPL2	0.000906275
FOXK1	ZNF516	0.00090627046
GTF2H2	S1PR3	0.0009062692
SULF2	ZNF516	0.000906268
NT5DC3	WDR3	0.00090626755
TRIP6	BTBD10	0.0009062673
STK3	WDR3	0.00090626493
NTS	COL5A1	0.000906264
PRSS23	STK17B	0.0009062633
PALLD	CIITA	0.0009062619
PLCB4	WNT5A	0.000906258
RALB	ASH2L	0.0009062552
CALCOCO1	TRUB1	0.0009062552
NFAT5	STIM2	0.0009062539
ZNF516	ETV3	0.0009062519
SMAD2	PHF21A	0.0009062503
PRIC285	POLR1B	0.00090624916
ERCC-00004	HOXB2	0.0009062487
KLHL6	RGPD2	0.000906248
CREB3L2	CDCA8	0.00090624264
PDE3B	CA2	0.0009062401
ZCCHC11	AGL	0.0009062369
NRP2	LGALSL	0.0009062355
GINS2	KAT7	0.00090623525
HOXB3	MYCT1	0.0009062308
CENPK	STT3B	0.0009062301
SOX4	GYPA	0.0009062293
TTC39B	NR2C1	0.0009062286
PMP22	NRP2	0.00090622716
DAB2	ZDHHC21	0.00090622663
EPHA4	BUB1B	0.00090622564
CDCA7L	TEAD4	0.0009062252
RUVBL1	EZH2	0.0009062225
CALB1	RUVBL1	0.0009062225
FAM46A	ZNF589	0.00090621604
PAM	SERHL2	0.00090621447
FAM135A	CSRP2	0.00090621185
SLC36A4	QPCT	0.0009062109
WDR35	DSCC1	0.00090620975
GINS2	TRAF6	0.0009062095
SFPQ	CCNA2	0.0009062048
PFKFB2	MECOM	0.00090620184
CASD1	ANKMY2	0.000906197
CLDN10	TFB2M	0.0009061949
DPH2	UTP15	0.00090618915
ZBTB10	FBXO28	0.0009061889
POLR2F	AGL	0.0009061788
ST3GAL6	STIM2	0.0009061764
EEF1A1	SMAD6	0.0009061754
RAI1	BHLHE40	0.0009061732
AFF4	ZNF398	0.00090616493
HIF1A	CDC20	0.00090616365
SPP1	SERHL2	0.00090616243
PRPS2	CREB3L4	0.00090616156
FN1	RFESD	0.00090615713
HESX1	CCNB2	0.00090615544
AKAP2	POLR1A	0.00090615463
SYNE2	NRP2	0.00090615335
LGR4	NAA15	0.0009061522
PAM	LIPG	0.0009061512
ERCC-00043	ANGPT2	0.0009061503
YAF2	MYCT1	0.0009061496
ARFGAP3	DNMT3A	0.0009061491
MAP4K3	SP100	0.0009061465
SSFA2	SOS2	0.00090613787
VHL	ITGA5	0.0009061367
POU5F1	FAM89A	0.00090613426
ERCC-00004	CENPK	0.00090613024
VHL	MSANTD3-TMEFF1	0.00090613024
MAML3	ZEB2	0.00090612855
JPH1	WDFY1	0.00090612273
ANKZF1	SLCO2A1	0.000906122
BNIP3	HEG1	0.0009061219
ANKRD6	MIA3	0.0009061217
ARL4A	NFIB	0.0009061213
SMAD2	NR3C1	0.0009061212
NOL11	PPT2	0.00090612116
DDX54	TRIM22	0.00090611516
GATAD2A	MED14	0.00090611074
NANOG	ANKRD13C	0.00090611004
RIOK1	BHLHE40	0.00090610376
LGR5	WDR12	0.00090610114
SENP7	ATF6	0.00090610003
RAD51AP1	STK17B	0.0009060993
TIPIN	FBXO34	0.0009060945
LECT1	FAM135A	0.00090609345
EEF1A1	NEDD4	0.0009060923
GLIPR2	MSANTD3-TMEFF1	0.00090609136
ANXA3	DRAM2	0.0009060899
RBM14	CDCA8	0.0009060867
HTRA1	EMB	0.0009060861
CENPK	LRAT	0.0009060852
PDGFRA	RRAS2	0.00090608513
PENK	TTC27	0.0009060798
SNX14	E2F3	0.00090607826
RRAS2	WLS	0.0009060782
CA2	TP53INP1	0.0009060738
BCL11A	KDR	0.0009060708
MEPE	MXD4	0.00090607075
TP53	TEAD4	0.0009060675
ARID3A	ATF6	0.0009060671
LPGAT1	OAS1	0.00090606685
ZNF238	RRAS2	0.00090606516
GYPB	DPYSL3	0.0009060642
SEMA6D	NFIA	0.0009060641
ZNF238	OTUD6B	0.0009060637
ERCC-00043	RAD51	0.00090606185
DAB2	BMP2	0.0009060597
ZNF8	PGM2	0.0009060594
SMG6	BLM	0.0009060563
STK3	MECOM	0.0009060535
ILF3	THAP9	0.000906052
ZNF585B	FASTKD3	0.0009060509
NTS	LPIN1	0.000906046
NFYB	ATF6	0.00090604555
BMPR1A	CD48	0.00090604543
NFYB	SEMA3E	0.0009060446
PATZ1	CTSK	0.00090604456
KLHL4	WDHD1	0.0009060443
MAP4K3	TRPS1	0.0009060435
SSB	GLMN	0.00090603804
U2AF1	ZNF165	0.00090603624
MCM5	ARL4D	0.00090603513
DNMT3B	BTBD10	0.00090603495
AIRE	CDC20	0.0009060336
PTMA	MIA3	0.00090603053
POLR2F	RTKN2	0.00090603
HOXB4	MYCT1	0.0009060281
SNX14	PLK2	0.000906027
SUPT16H	CBFA2T2	0.0009060252
BCL11A	TGFB1	0.00090602355
EXO1	TMF1	0.00090601976
SEMA6D	IFI16	0.0009060191
NFKBIB	UTP15	0.0009060179
C4orf46	TRIP11	0.0009060173
MYBL2	TAF1L	0.0009060108
CDC20	SKIL	0.0009060027
E2F3	NFE2L3	0.00090600207
PLAGL1	IFI16	0.00090599916
NFKBIA	POLR1C	0.0009059932
MEX3C	QPCT	0.0009059909
KLHL6	NDUFC2-KCTD14	0.0009059865
MAML3	PRKACB	0.00090598525
NDC80	NIPSNAP3A	0.0009059783
ELMOD2	ALG6	0.0009059763
AFF1	C3orf14	0.0009059747
TFAP2A	CUL1	0.0009059737
AEBP1	TP53INP1	0.00090597296
PIP4K2A	NR3C1	0.00090597244
HAPLN1	SRSF6	0.0009059669
RBM14	HOXB7	0.00090596656
H1F0	PLAU	0.00090596214
NFATC1	MXI1	0.00090596144
HCFC1	ANKRD28	0.00090596103
LTBP1	WNT5A	0.0009059597
ST8SIA1	FOXH1	0.0009059565
ITPR2	SLC39A11	0.00090595585
PBXIP1	RNF138	0.0009059536
CCNA2	WLS	0.00090595003
TRIM33	NUP35	0.0009059465
RFXANK	LIN28A	0.00090594316
RGPD2	ASH2L	0.0009059429
CDH11	MAN1A1	0.0009059422
VASH2	CCNA2	0.00090593996
NPM1	RIN2	0.0009059354
DYNC1I1	NR2C1	0.0009059343
MAMLD1	LPIN1	0.000905931
DYNC2LI1	ARID4B	0.0009059305
SOX13	SLCO2A1	0.0009059286
DRAM2	GPC3	0.0009059276
SLC39A8	SFRP1	0.0009059245
SP110	DRAM2	0.0009059216
TRIM2	TMEM38B	0.00090592
ERCC-00165	WDFY1	0.00090591906
ERCC-00130	ALG6	0.00090591784
PLXNA2	CCDC138	0.0009059177
SLC19A2	FOXJ2	0.0009059173
DAXX	LUM	0.000905909
CENPK	KLHL12	0.0009059073
CHEK2	SMAD5	0.0009059065
TJP2	PLAU	0.00090590416
ERCC-00113	ANGPT2	0.00090590364
MCCC1	TFPI	0.0009059015
MBOAT1	SFRP1	0.00090589846
PRDM14	ZNF8	0.00090589625
DACH1	LPGAT1	0.0009058961
SLCO2A1	GPC3	0.0009058824
ZRANB2	SMAD6	0.0009058812
YBX1	FAM117B	0.0009058803
DNAJC2	NXT2	0.00090587593
DLC1	MED14	0.0009058706
HLA-DRB1	NFE2L3	0.0009058672
TTK	RNF13	0.0009058671
GINS2	WDFY1	0.00090586644
SKIL	ELK3	0.00090586604
ASB9	NFIA	0.0009058627
CNTRL	WDFY1	0.0009058627
CDC20	ZHX3	0.00090585597
TIMP3	NUAK1	0.0009058472
FBXO34	PHC1	0.00090584613
CDCA7L	TLR7	0.0009058418
ERCC-00046	CENPK	0.00090583606
PAM	RFPL2	0.00090583315
NRP1	PRPS2	0.00090582884
ESCO2	TRUB1	0.00090582884
ERCC-00044	KLF8	0.00090582814
FOXH1	FBXO34	0.00090582576
ELAVL2	NR3C1	0.0009058243
ERCC-00074	HOXB2	0.0009058226
FLI1	CENPK	0.00090582203
PDGFRA	TEAD4	0.0009058171
SMAD2	SMG6	0.0009058109
CNBP	HELZ	0.0009058093
DEPDC1B	TIPIN	0.0009058087
ZNF239	TLE1	0.0009058052
LMX1B	DDAH1	0.0009058035
TLE2	TTN	0.00090580195
CDCA8	PRSS35	0.0009058013
ESRRG	PHF21A	0.000905801
ISL1	HOXB6	0.00090580015
COMMD10	ZNF589	0.0009057875
ZNF202	ELMO1	0.0009057864
NFAT5	FER	0.00090578146
MRPS30	DSCC1	0.00090578065
WLS	DEPDC1B	0.00090577867
PRPS2	ANKRD26	0.00090577727
IL6ST	SALL2	0.0009057761
ZNF238	SLC19A2	0.00090577576
PDGFA	ELK3	0.0009057699
CUL1	TEX10	0.00090576615
FAM46A	DNMT3A	0.00090576423
ZNF764	CDC20	0.000905763
HOXB4	TMEM38B	0.0009057595
TGFBR3	SFRP1	0.0009057555
ERCC-00053	RNF13	0.00090575445
DKK4	DPYSL3	0.00090575306
AR	IGDCC4	0.0009057504
AGPAT5	ALG6	0.0009057502
CPE	C3orf14	0.0009057498
SLCO2A1	RGPD2	0.0009057462
ERCC-00092	TRIM33	0.00090574607
MCM6	RBM14	0.00090574456
RXRG	DPYSL3	0.0009057441
HDGF	MEF2D	0.00090574316
RIOK1	COL5A1	0.000905739
EPCAM	KIF15	0.00090573676
SATB1	DDAH1	0.00090573664
PLSCR4	RBM14	0.00090573553
TTC27	MEF2D	0.0009057322
SLC36A4	TADA1	0.00090573187
APEX1	ANXA3	0.0009057305
CCDC141	LDB2	0.0009057297
HNRNPD	CCNB2	0.0009057287
PPM1H	NTS	0.00090572715
KHDRBS2	TADA1	0.00090572704
FBXO5	HTRA1	0.0009057242
PRSS23	BTBD10	0.0009057175
